checked_date,object,id,site,type,shape,material,symbol,cult,prev_before_h,h,x,pair,gated_by_002,x_continuing,x_terminal,tail_after_x,scope_cell,text
2026-05-31,H-986,1862.1,Harappa,TAB:I,prism,Steatite,None,None,000,000,000,000-000,False,True,False,000 000 000,Harappa|TAB:I|prism|Steatite,+000-000-000-000-000-000+
2026-05-31,H-986,1862.1,Harappa,TAB:I,prism,Steatite,None,None,000,000,000,000-000,False,True,False,000 000,Harappa|TAB:I|prism|Steatite,+000-000-000-000-000-000+
2026-05-31,H-986,1862.1,Harappa,TAB:I,prism,Steatite,None,None,000,000,000,000-000,False,True,False,000,Harappa|TAB:I|prism|Steatite,+000-000-000-000-000-000+
2026-05-31,H-986,1862.1,Harappa,TAB:I,prism,Steatite,None,None,000,000,000,000-000,False,False,True,<END>,Harappa|TAB:I|prism|Steatite,+000-000-000-000-000-000+
2026-05-31,H-986,1862.3,Harappa,TAB:I,prism,Steatite,None,None,,000,000,000-000,False,True,False,000,Harappa|TAB:I|prism|Steatite,+000-000-000+
2026-05-31,H-986,1862.3,Harappa,TAB:I,prism,Steatite,None,None,000,000,000,000-000,False,False,True,<END>,Harappa|TAB:I|prism|Steatite,+000-000-000+
2026-05-31,H-999,1870.1,Harappa,POT:T:g,-,Clay,None,None,,000,000,000-000,False,True,False,388 031 515,Harappa|POT:T:g|-|Clay,]000-000/388-031-515[
2026-05-31,K-7,1882.1,Kalibangan,SEAL:S,square,Steatite,Bull1:W,SAF,001,220,455,220-455,False,True,False,530 741,Kalibangan|SEAL:S|square|Steatite,+740-100-176-838-001-220-455-530-741+
2026-05-31,K-8,1883.1,Kalibangan,SEAL:S,square,Steatite,Bull1:W,SAF,,000,000,000-000,False,True,False,220 003,Kalibangan|SEAL:S|square|Steatite,+000-000-220-003+
2026-05-31,K-25,1899.1,Kalibangan,SEAL:S,square,Steatite,Bull1,-,002,220,065,220-065,True,True,False,132 082,Kalibangan|SEAL:S|square|Steatite,+520-231-002-220-065-132-082+
2026-05-31,K-44,1910.1,Kalibangan,SEAL:S,square,Steatite,-,-,002,000,000,000-000,True,False,True,<END>,Kalibangan|SEAL:S|square|Steatite,+740-337-176-002-000-000[
2026-05-31,K-86,1941.1,Kalibangan,TAG:L,-,-,Bull,RBN,,000,000,000-000,False,True,False,000 000 550,Kalibangan|TAG:L|-|-,+000-000-000-000-550+
2026-05-31,K-86,1941.1,Kalibangan,TAG:L,-,-,Bull,RBN,000,000,000,000-000,False,True,False,000 550,Kalibangan|TAG:L|-|-,+000-000-000-000-550+
2026-05-31,K-86,1941.1,Kalibangan,TAG:L,-,-,Bull,RBN,000,000,000,000-000,False,True,False,550,Kalibangan|TAG:L|-|-,+000-000-000-000-550+
2026-05-31,K-87,1942.2,Kalibangan,TAG:L,-,-,Mult,-,740,000,000,000-000,False,True,False,002 861,Kalibangan|TAG:L|-|-,+740-000-000-002-861[
2026-05-31,K-88,1943.2,Kalibangan,TAG:L,-,-,Bull1,?,740,000,000,000-000,False,True,False,000,Kalibangan|TAG:L|-|-,+740-000-000-000[
2026-05-31,K-88,1943.2,Kalibangan,TAG:L,-,-,Bull1,?,000,000,000,000-000,False,False,True,<END>,Kalibangan|TAG:L|-|-,+740-000-000-000[
2026-05-31,K-88,1943.3,Kalibangan,TAG:L,-,-,Bull1,?,,000,000,000-000,False,False,True,<END>,Kalibangan|TAG:L|-|-,+000-000[
2026-05-31,K-88,1943.4,Kalibangan,TAG:L,-,-,Bull1,?,,000,000,000-000,False,True,False,000 000,Kalibangan|TAG:L|-|-,+000-000-000-000[
2026-05-31,K-88,1943.4,Kalibangan,TAG:L,-,-,Bull1,?,000,000,000,000-000,False,True,False,000,Kalibangan|TAG:L|-|-,+000-000-000-000[
2026-05-31,K-88,1943.4,Kalibangan,TAG:L,-,-,Bull1,?,000,000,000,000-000,False,False,True,<END>,Kalibangan|TAG:L|-|-,+000-000-000-000[
2026-05-31,K-89,1944.4,Kalibangan,TAG:L,-,-,Bull1,SAN,491,000,000,000-000,False,True,False,000,Kalibangan|TAG:L|-|-,+000-491-000-000-000+
2026-05-31,K-89,1944.4,Kalibangan,TAG:L,-,-,Bull1,SAN,000,000,000,000-000,False,False,True,<END>,Kalibangan|TAG:L|-|-,+000-491-000-000-000+
2026-05-31,K-109,1962.1,Kalibangan,POT:T:g,-,Clay,None,None,877,000,000,000-000,False,False,True,<END>,Kalibangan|POT:T:g|-|Clay,+877-000-000[
2026-05-31,K-115,1963.1,Kalibangan,POT:T:g,-,Clay,None,None,070,000,000,000-000,False,False,True,<END>,Kalibangan|POT:T:g|-|Clay,+070-000-000[
2026-05-31,-,1982.2,Lothal,TAG,-,-,-,-,,000,000,000-000,False,True,False,000,Lothal|TAG|-|-,+000-000-000[
2026-05-31,-,1982.2,Lothal,TAG,-,-,-,-,000,000,000,000-000,False,False,True,<END>,Lothal|TAG|-|-,+000-000-000[
2026-05-31,L-12,1991.1,Lothal,SEAL:S,square,Steatite,Bull1:L,SAN,002,130,035,130-035,True,False,True,<END>,Lothal|SEAL:S|square|Steatite,+000-798-000-354-002-130-035[
2026-05-31,L-15,1993.1,Lothal,SEAL:S,square,Clay,None,None,,000,000,000-000,False,True,False,000 000 032 832 032 002 415,Lothal|SEAL:S|square|Clay,+000-000-000-000/032-832-032-002-415+
2026-05-31,L-15,1993.1,Lothal,SEAL:S,square,Clay,None,None,000,000,000,000-000,False,True,False,000 032 832 032 002 415,Lothal|SEAL:S|square|Clay,+000-000-000-000/032-832-032-002-415+
2026-05-31,L-15,1993.1,Lothal,SEAL:S,square,Clay,None,None,000,000,000,000-000,False,True,False,032 832 032 002 415,Lothal|SEAL:S|square|Clay,+000-000-000-000/032-832-032-002-415+
2026-05-31,L-19,1997.1,Lothal,SEAL:S,square,Steatite,Bull1:W,SAF,,000,000,000-000,False,True,False,000 798 806 000,Lothal|SEAL:S|square|Steatite,+000-000-000-798-806-000[
2026-05-31,L-19,1997.1,Lothal,SEAL:S,square,Steatite,Bull1:W,SAF,000,000,000,000-000,False,True,False,798 806 000,Lothal|SEAL:S|square|Steatite,+000-000-000-798-806-000[
2026-05-31,L-66,2032.5,Lothal,SEAL:S,square,Steatite,Bull1:W,SAN,032,000,000,000-000,False,True,False,000,Lothal|SEAL:S|square|Steatite,+000-904-220-032-000-000-000+
2026-05-31,L-66,2032.5,Lothal,SEAL:S,square,Steatite,Bull1:W,SAN,000,000,000,000-000,False,False,True,<END>,Lothal|SEAL:S|square|Steatite,+000-904-220-032-000-000-000+
2026-05-31,L-104,2056.1,Lothal,SEAL:R,cuboid,Clay,None,None,544,000,000,000-000,False,True,False,000,Lothal|SEAL:R|cuboid|Clay,+544-000-000-000+
2026-05-31,L-104,2056.1,Lothal,SEAL:R,cuboid,Clay,None,None,000,000,000,000-000,False,False,True,<END>,Lothal|SEAL:R|cuboid|Clay,+544-000-000-000+
2026-05-31,L-137,2079.1,Lothal,TAG,-,Clay,Bull1,-,,000,000,000-000,False,True,False,002 820,Lothal|TAG|-|Clay,]000-000-002-820+
2026-05-31,L-140,2082.1,Lothal,TAG,-,Clay,Bull1,SAN,740,000,000,000-000,False,True,False,000,Lothal|TAG|-|Clay,+151-740-000-000-000+
2026-05-31,L-140,2082.1,Lothal,TAG,-,Clay,Bull1,SAN,000,000,000,000-000,False,False,True,<END>,Lothal|TAG|-|Clay,+151-740-000-000-000+
2026-05-31,L-141,2083.1,Lothal,TAG,-,Clay,Bull1,SAN,700,000,000,000-000,False,False,True,<END>,Lothal|TAG|-|Clay,+740-552-031-700-000-000+
2026-05-31,L-147,2089.1,Lothal,TAG,-,Clay,Bull1,SAN,269,031,000,031-000,False,True,False,000,Lothal|TAG|-|Clay,+269-031-000-000+
2026-05-31,L-147,2089.1,Lothal,TAG,-,Clay,Bull1,SAN,031,000,000,000-000,False,False,True,<END>,Lothal|TAG|-|Clay,+269-031-000-000+
2026-05-31,L-148,2090.1,Lothal,TAG,-,Clay,Bull1,SAN,,000,000,000-000,False,True,False,060 820,Lothal|TAG|-|Clay,]000-000-060-820+
2026-05-31,L-179,2103.1,Lothal,TAG,-,Clay,-,-,740,000,000,000-000,False,False,True,<END>,Lothal|TAG|-|Clay,]740-000-000+
2026-05-31,L-189,2111.2,Lothal,TAG,-,Clay,-,-,,000,000,000-000,False,True,False,000,Lothal|TAG|-|Clay,+000-000-000[
2026-05-31,L-189,2111.2,Lothal,TAG,-,Clay,-,-,000,000,000,000-000,False,False,True,<END>,Lothal|TAG|-|Clay,+000-000-000[
2026-05-31,L-190,2112.2,Lothal,TAG,-,Clay,-,-,,000,000,000-000,False,True,False,000 002 920 317,Lothal|TAG|-|Clay,+000-000-000-002-920-317[
2026-05-31,L-190,2112.2,Lothal,TAG,-,Clay,-,-,000,000,000,000-000,False,True,False,002 920 317,Lothal|TAG|-|Clay,+000-000-000-002-920-317[
2026-05-31,L-192,2114.1,Lothal,TAG,square,-,Bull1,-,,000,000,000-000,False,True,False,892 000,Lothal|TAG|square|-,+000-000-892-000+
2026-05-31,L-197,2117.2,Lothal,TAG,-,Clay,-,-,,000,000,000-000,False,True,False,032 000,Lothal|TAG|-|Clay,]000-000-032-000+
2026-05-31,L-198,2118.1,Lothal,TAG,-,Clay,-,-,055,000,000,000-000,False,False,True,<END>,Lothal|TAG|-|Clay,+055-000-000[
2026-05-31,L-200,2120.1,Lothal,TAG,-,Clay,-,-,,000,000,000-000,False,True,False,220 617,Lothal|TAG|-|Clay,]000-000-220-617[
2026-05-31,L-200,2120.2,Lothal,TAG,-,Clay,-,-,,000,000,000-000,False,True,False,000,Lothal|TAG|-|Clay,]000-000-000[
2026-05-31,L-200,2120.2,Lothal,TAG,-,Clay,-,-,000,000,000,000-000,False,False,True,<END>,Lothal|TAG|-|Clay,]000-000-000[
2026-05-31,L-201,2121.1,Lothal,TAG,-,Clay,-,-,240,000,000,000-000,False,False,True,<END>,Lothal|TAG|-|Clay,]000-240-000-000+
2026-05-31,L-210,2128.1,Lothal,TAG,square,Clay,Bull1,-,104,000,000,000-000,False,True,False,406,Lothal|TAG|square|Clay,+104-000-000-406[
2026-05-31,L-210,2128.2,Lothal,TAG,square,Clay,Bull1,-,904,000,000,000-000,False,False,True,<END>,Lothal|TAG|square|Clay,+740-904-000-000[
2026-05-31,L-212,2130.1,Lothal,TAG,-,Clay,-,-,798,000,000,000-000,False,True,False,269 520,Lothal|TAG|-|Clay,+000-798-000-000-269-520+
2026-05-31,L-273,2151.1,Lothal,POT:T:g,-,-,-,-,,000,000,000-000,False,True,False,000 390 000,Lothal|POT:T:g|-|-,]000-000-000-390-000[
2026-05-31,L-273,2151.1,Lothal,POT:T:g,-,-,-,-,000,000,000,000-000,False,True,False,390 000,Lothal|POT:T:g|-|-,]000-000-000-390-000[
2026-05-31,M-1749,2195.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:W,SAN,,220,455,220-455,False,True,False,125 031,Mohenjo-daro|SEAL:S|square|Steatite,+220-455-125-031+
2026-05-31,M-682,2214.1,Mohenjo-daro,SEAL:S,square,Steatite,None,None,,000,000,000-000,False,True,False,000 000 000 000 740 803 060 692 740 690 435 255 060 692,Mohenjo-daro|SEAL:S|square|Steatite,+000-000-000-000-000-000/740-803-060-692-740-690-435-255-060-692+
2026-05-31,M-682,2214.1,Mohenjo-daro,SEAL:S,square,Steatite,None,None,000,000,000,000-000,False,True,False,000 000 000 740 803 060 692 740 690 435 255 060 692,Mohenjo-daro|SEAL:S|square|Steatite,+000-000-000-000-000-000/740-803-060-692-740-690-435-255-060-692+
2026-05-31,M-682,2214.1,Mohenjo-daro,SEAL:S,square,Steatite,None,None,000,000,000,000-000,False,True,False,000 000 740 803 060 692 740 690 435 255 060 692,Mohenjo-daro|SEAL:S|square|Steatite,+000-000-000-000-000-000/740-803-060-692-740-690-435-255-060-692+
2026-05-31,M-682,2214.1,Mohenjo-daro,SEAL:S,square,Steatite,None,None,000,000,000,000-000,False,True,False,000 740 803 060 692 740 690 435 255 060 692,Mohenjo-daro|SEAL:S|square|Steatite,+000-000-000-000-000-000/740-803-060-692-740-690-435-255-060-692+
2026-05-31,M-682,2214.1,Mohenjo-daro,SEAL:S,square,Steatite,None,None,000,000,000,000-000,False,True,False,740 803 060 692 740 690 435 255 060 692,Mohenjo-daro|SEAL:S|square|Steatite,+000-000-000-000-000-000/740-803-060-692-740-690-435-255-060-692+
2026-05-31,M-1808,2238.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:L,SAN,740,000,000,000-000,False,True,False,000 000,Mohenjo-daro|SEAL:S|square|Steatite,+740-000-000-000-000+
2026-05-31,M-1808,2238.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:L,SAN,000,000,000,000-000,False,True,False,000,Mohenjo-daro|SEAL:S|square|Steatite,+740-000-000-000-000+
2026-05-31,M-1808,2238.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:L,SAN,000,000,000,000-000,False,False,True,<END>,Mohenjo-daro|SEAL:S|square|Steatite,+740-000-000-000-000+
2026-05-31,M-1765,2255.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:W,SAF,215,031,480,031-480,False,True,False,140 632 705 002 093 033,Mohenjo-daro|SEAL:S|square|Steatite,+215-031-480-140-632-705-002-093-033+
2026-05-31,-,2258.1,Mohenjo-daro,SEAL:L,rectangular-rounded,Steatite,None,None,,000,000,000-000,False,True,False,000 002 000,Mohenjo-daro|SEAL:L|rectangular-rounded|Steatite,+000-000-000-002-000+
2026-05-31,-,2258.1,Mohenjo-daro,SEAL:L,rectangular-rounded,Steatite,None,None,000,000,000,000-000,False,True,False,002 000,Mohenjo-daro|SEAL:L|rectangular-rounded|Steatite,+000-000-000-002-000+
2026-05-31,M-1758,2298.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:S,SAN,,000,000,000-000,False,True,False,235 060 066 016,Mohenjo-daro|SEAL:S|square|Steatite,+000-000-235-060-066-016+
2026-05-31,-,2301.1,Mohenjo-daro,ROD,-,Ivory,None,None,,000,000,000-000,False,True,False,122 003 002 000,Mohenjo-daro|ROD|-|Ivory,+000-000-122-003-002-000+
2026-05-31,M-1960,2379.1,Mohenjo-daro,SEAL:R,rectangular,Steatite,None,None,740,000,000,000-000,False,True,False,002 820,Mohenjo-daro|SEAL:R|rectangular|Steatite,+740-000-000-002-820+
2026-05-31,M-1713,2400.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:J,RBN,032,817,000,817-000,False,True,False,220 031,Mohenjo-daro|SEAL:S|square|Steatite,]220-032/817-000-220-031+
2026-05-31,M-2039,2419.1,Mohenjo-daro,SEAL:C,circular,Steatite,Phyt,None,003,000,000,000-000,False,True,False,003,Mohenjo-daro|SEAL:C|circular|Steatite,+003-000-000-003+
2026-05-31,M-2039,2419.2,Mohenjo-daro,SEAL:C,circular,Steatite,Phyt,None,001,000,000,000-000,False,False,True,<END>,Mohenjo-daro|SEAL:C|circular|Steatite,+140-001-000-000+
2026-05-31,-,2425.1,Mohenjo-daro,SEAL:S,-,Steatite,Bull1,-,,000,000,000-000,False,True,False,000,Mohenjo-daro|SEAL:S|-|Steatite,+000-000-000[
2026-05-31,-,2425.1,Mohenjo-daro,SEAL:S,-,Steatite,Bull1,-,000,000,000,000-000,False,False,True,<END>,Mohenjo-daro|SEAL:S|-|Steatite,+000-000-000[
2026-05-31,-,2491.1,Mohenjo-daro,MISC,-,Copper,None,None,530,000,000,000-000,False,True,False,000 808,Mohenjo-daro|MISC|-|Copper,+530-000-000-000-808[
2026-05-31,-,2491.1,Mohenjo-daro,MISC,-,Copper,None,None,000,000,000,000-000,False,True,False,808,Mohenjo-daro|MISC|-|Copper,+530-000-000-000-808[
2026-05-31,C-31,2492.1,Chanhu-daro,SEAL:S,square,Steatite,None,None,,000,000,000-000,False,True,False,000,Chanhu-daro|SEAL:S|square|Steatite,+000-000-000+
2026-05-31,C-31,2492.1,Chanhu-daro,SEAL:S,square,Steatite,None,None,000,000,000,000-000,False,False,True,<END>,Chanhu-daro|SEAL:S|square|Steatite,+000-000-000+
2026-05-31,M-1812,2501.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1,S,,000,000,000-000,False,True,False,220 032,Mohenjo-daro|SEAL:S|square|Steatite,+000-000-220-032+
2026-05-31,H-167,2504.1,Harappa,TAG,-,Ceramic,None,None,,000,000,000-000,False,True,False,000 000 002 000,Harappa|TAG|-|Ceramic,+000-000-000-000-002-000+
2026-05-31,H-167,2504.1,Harappa,TAG,-,Ceramic,None,None,000,000,000,000-000,False,True,False,000 002 000,Harappa|TAG|-|Ceramic,+000-000-000-000-002-000+
2026-05-31,H-167,2504.1,Harappa,TAG,-,Ceramic,None,None,000,000,000,000-000,False,True,False,002 000,Harappa|TAG|-|Ceramic,+000-000-000-000-002-000+
2026-05-31,-,2505.1,Mohenjo-daro,TAB:C,rectangular,Copper,-,-,740,000,000,000-000,False,False,True,<END>,Mohenjo-daro|TAB:C|rectangular|Copper,+740-000-000[
2026-05-31,M-1730,2507.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:S,SAN,510,220,065,220-065,False,True,False,393,Mohenjo-daro|SEAL:S|square|Steatite,+740-460-510-220-065-393+
2026-05-31,M-2019,2518.1,Mohenjo-daro,TAB:B,-,Clay,-,-,,000,000,000-000,False,True,False,220,Mohenjo-daro|TAB:B|-|Clay,+000-000-220+
2026-05-31,M-16,2544.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:W,SAF,820,130,035,130-035,False,True,False,171,Mohenjo-daro|SEAL:S|square|Steatite,+820-130-035-171+
2026-05-31,M-19,2547.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:W,SAF,,000,000,000-000,False,True,False,002 861,Mohenjo-daro|SEAL:S|square|Steatite,]000-000-002-861+
2026-05-31,M-29,2557.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:W,SAN,002,220,455,220-455,True,True,False,503,Mohenjo-daro|SEAL:S|square|Steatite,+740-055-240-235-806-002-220-455-503+
2026-05-31,M-38,2566.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:J,SAN,002,390,125,390-125,True,True,False,632 032,Mohenjo-daro|SEAL:S|square|Steatite,+740-690-435-255-220-032-240-235-002-390-125-632-032+
2026-05-31,M-46,2574.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:W,SAN,002,220,065,220-065,True,True,False,215,Mohenjo-daro|SEAL:S|square|Steatite,+740-798-240-235-002-220-065-215+
2026-05-31,M-61,2589.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:W,RBF,231,220,455,220-455,False,True,False,615 689,Mohenjo-daro|SEAL:S|square|Steatite,+740-000-231-220-455-615-689+
2026-05-31,M-105,2632.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:W,SAN,,000,000,000-000,False,True,False,803 231 742 060 920,Mohenjo-daro|SEAL:S|square|Steatite,+000-000-803-231-742-060-920+
2026-05-31,M-108,2635.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:S,SAN,820,220,065,220-065,False,True,False,798 550 820,Mohenjo-daro|SEAL:S|square|Steatite,+413-820-220-065-798-550-820+
2026-05-31,M-110,2637.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:J,SAN,,000,000,000-000,False,True,False,002 817,Mohenjo-daro|SEAL:S|square|Steatite,+000-000-002-817+
2026-05-31,M-119,2646.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:S,SAN,002,390,125,390-125,True,True,False,632 032 900 563,Mohenjo-daro|SEAL:S|square|Steatite,+151-337-484-002-390-125-632-032-900-563+
2026-05-31,M-125,2652.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:W,SAN,,000,000,000-000,False,True,False,741 031 371,Mohenjo-daro|SEAL:S|square|Steatite,+000-000-741-031-371+
2026-05-31,M-140,2667.1,Mohenjo-daro,SEAL:S,square,Faience,Bull1:S,RAF,002,220,065,220-065,True,True,False,440 455,Mohenjo-daro|SEAL:S|square|Faience,+740-336-002-220-065-440-455+
2026-05-31,M-141,2668.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:J,RAN,636,000,000,000-000,False,True,False,000 240 002 031 000,Mohenjo-daro|SEAL:S|square|Steatite,+817-255-636/000-000-000-240-002-031-000+
2026-05-31,M-141,2668.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:J,RAN,000,000,000,000-000,False,True,False,240 002 031 000,Mohenjo-daro|SEAL:S|square|Steatite,+817-255-636/000-000-000-240-002-031-000+
2026-05-31,M-141,2668.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:J,RAN,002,031,000,031-000,True,False,True,<END>,Mohenjo-daro|SEAL:S|square|Steatite,+817-255-636/000-000-000-240-002-031-000+
2026-05-31,M-147,2674.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:J,RAF,002,220,455,220-455,True,True,False,520,Mohenjo-daro|SEAL:S|square|Steatite,+226-803-002-220-455-520+
2026-05-31,M-151,2678.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:J,RAF,,220,065,220-065,False,True,False,864,Mohenjo-daro|SEAL:S|square|Steatite,+220-065-864+
2026-05-31,M-169,2694.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:I,SAN,017,000,000,000-000,False,True,False,031 032,Mohenjo-daro|SEAL:S|square|Steatite,+740-575-017-000-000-031-032+
2026-05-31,M-314,2832.1,Mohenjo-daro,SEAL:S,square,Steatite,None,None,817,390,125,390-125,False,True,False,308 809 033 740 760 706 466 520 231 240 235 002 820,Mohenjo-daro|SEAL:S|square|Steatite,+953-817-390-125-308-809-033/740-760-706-466/520-231-240-235-002-820+
2026-05-31,M-320,2838.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:W,SAN,741,390,125,390-125,False,False,True,<END>,Mohenjo-daro|SEAL:S|square|Steatite,+740-176-741-390-125+
2026-05-31,M-326,2844.3,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:S,SAN,,000,000,000-000,False,True,False,171 031 032 171,Mohenjo-daro|SEAL:S|square|Steatite,+000-000-171-031-032-171+
2026-05-31,M-374,2870.1,Mohenjo-daro,SEAL:R,cuboid-convex,Steatite,None,None,740,900,003,900-003,False,True,False,615 503,Mohenjo-daro|SEAL:R|cuboid-convex|Steatite,+740-900-003-615-503+
2026-05-31,M-384,2880.1,Mohenjo-daro,SEAL:R,cuboid-convex,Steatite,None,None,740,900,003,900-003,False,True,False,803 002 820,Mohenjo-daro|SEAL:R|cuboid-convex|Steatite,+740-900-003-803-002-820+
2026-05-31,M-421,2915.1,Mohenjo-daro,POT:T:s,oval,Clay,None,None,,000,000,000-000,False,True,False,590 705,Mohenjo-daro|POT:T:s|oval|Clay,+000-000-590-705+
2026-05-31,M-422,2916.1,Mohenjo-daro,POT:T:s,-,Clay,None,None,000,031,000,031-000,False,False,True,<END>,Mohenjo-daro|POT:T:s|-|Clay,+692-904-000-031-000+
2026-05-31,M-423,2917.1,Mohenjo-daro,POT:T:s,-,Clay,None,None,,000,000,000-000,False,True,False,904 692 000,Mohenjo-daro|POT:T:s|-|Clay,+000-000-904-692-000+
2026-05-31,M-426,2920.3,Mohenjo-daro,TAG:W,-,Clay,-,-,,000,000,000-000,False,True,False,530 000,Mohenjo-daro|TAG:W|-|Clay,+000-000-530-000+
2026-05-31,M-428,2922.1,Mohenjo-daro,TAB:B,circular,Clay,Bull1,-,176,000,000,000-000,False,False,True,<END>,Mohenjo-daro|TAB:B|circular|Clay,+090-740-176-000-000+
2026-05-31,M-434,2928.2,Mohenjo-daro,MDLN,circular,-,None,None,400,000,000,000-000,False,True,False,220,Mohenjo-daro|MDLN|circular|-,+400-000-000-220+
2026-05-31,M-451,2936.1,Mohenjo-daro,TAB:B,rectangular,-,Mult,-,520,000,000,000-000,False,True,False,000 906 388,Mohenjo-daro|TAB:B|rectangular|-,+000-002-520-000-000-000-906-388+
2026-05-31,M-451,2936.1,Mohenjo-daro,TAB:B,rectangular,-,Mult,-,000,000,000,000-000,False,True,False,906 388,Mohenjo-daro|TAB:B|rectangular|-,+000-002-520-000-000-000-906-388+
2026-05-31,M-452,2937.1,Mohenjo-daro,TAB:B,rectangular,Clay,Mult,-,856,000,000,000-000,False,True,False,368,Mohenjo-daro|TAB:B|rectangular|Clay,+856-000-000-368+
2026-05-31,M-452,2937.2,Mohenjo-daro,TAB:B,rectangular,Clay,Mult,-,,000,000,000-000,False,False,True,<END>,Mohenjo-daro|TAB:B|rectangular|Clay,+000-000+
2026-05-31,M-474,2959.1,Mohenjo-daro,TAB:B,rectangular,-,None,None,151,031,000,031-000,False,True,False,000 000,Mohenjo-daro|TAB:B|rectangular|-,+151-031-000-000-000+
2026-05-31,M-474,2959.1,Mohenjo-daro,TAB:B,rectangular,-,None,None,031,000,000,000-000,False,True,False,000,Mohenjo-daro|TAB:B|rectangular|-,+151-031-000-000-000+
2026-05-31,M-474,2959.1,Mohenjo-daro,TAB:B,rectangular,-,None,None,000,000,000,000-000,False,False,True,<END>,Mohenjo-daro|TAB:B|rectangular|-,+151-031-000-000-000+
2026-05-31,M-477,2961.2,Mohenjo-daro,TAB:B,twisted rectangular,Clay,Mult,None,840,000,000,000-000,False,True,False,240,Mohenjo-daro|TAB:B|twisted rectangular|Clay,+840-000-000-240+
2026-05-31,M-521,2996.1,Mohenjo-daro,TAB:C,rectangular,Copper,-,-,,000,000,000-000,False,True,False,717 747,Mohenjo-daro|TAB:C|rectangular|Copper,+000-000-717-747+
2026-05-31,M-540,3012.1,Mohenjo-daro,TAB:B,rectangular,-,-,-,,000,000,000-000,False,True,False,740 000,Mohenjo-daro|TAB:B|rectangular|-,]000-000-740-000+
2026-05-31,M-625,3076.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:W,-,255,000,000,000-000,False,False,True,<END>,Mohenjo-daro|SEAL:S|square|Steatite,+740-176-741-435-255-000-000[
2026-05-31,M-663,3102.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1,HCF,374,000,000,000-000,False,True,False,741 861 371,Mohenjo-daro|SEAL:S|square|Steatite,+374/000-000-741-861-371+
2026-05-31,M-668,3107.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:W,None,,000,000,000-000,False,True,False,000 017 746 070 000,Mohenjo-daro|SEAL:S|square|Steatite,]000-000-000-017-746-070-000[
2026-05-31,M-668,3107.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:W,None,000,000,000,000-000,False,True,False,017 746 070 000,Mohenjo-daro|SEAL:S|square|Steatite,]000-000-000-017-746-070-000[
2026-05-31,M-692,3123.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1,-,002,817,000,817-000,True,False,True,<END>,Mohenjo-daro|SEAL:S|square|Steatite,+000-004-002-817-000[
2026-05-31,M-699,3126.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:W,SAN,002,130,035,130-035,True,True,False,171,Mohenjo-daro|SEAL:S|square|Steatite,+740-100-415-002-130-035-171+
2026-05-31,M-703,3130.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:W,SAF,,000,000,000-000,False,True,False,233 235 002 817,Mohenjo-daro|SEAL:S|square|Steatite,+000-000-233-235-002-817+
2026-05-31,M-735,3159.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:U,HAF,002,390,125,390-125,True,True,False,195,Mohenjo-daro|SEAL:S|square|Steatite,+740-760-235-002-390-125-195+
2026-05-31,M-737,3161.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:I,HBF,706,000,090,000-090,False,True,False,740 220 000,Mohenjo-daro|SEAL:S|square|Steatite,+706-000/090-740-220-000[
