scope,null_model,iteration,max_z,max_support,max_unit,max_context_field,max_context_value
context_exact,shuffle_contexts_within_token_count,82,5.566462,11,bigram:090-740,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_contexts_within_token_count,83,5.945828,5,bigram:740-335,material_type,Steatite|SEAL:R
context_exact,shuffle_contexts_within_token_count,84,5.139332,6,unigram:590,site_type_symbol,Mohenjo-daro|TAB:B|None
context_exact,shuffle_contexts_within_token_count,85,6.017189,5,bigram:741-060,cult,RAF
context_exact,shuffle_contexts_within_token_count,86,7.506165,7,bigram:233-803,site_type_symbol,Mohenjo-daro|SEAL:R|None
context_exact,shuffle_contexts_within_token_count,87,5.716167,106,unigram:002,type_symbol,SEAL:S|Bull1:W
context_exact,shuffle_contexts_within_token_count,88,5.663588,7,unigram:585,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_contexts_within_token_count,89,7.604175,8,bigram:527-550,type_symbol,SEAL:S|Bull1
context_exact,shuffle_contexts_within_token_count,90,5.503818,6,first:090,site_type,Kalibangan|SEAL:S
context_exact,shuffle_contexts_within_token_count,91,4.824406,100,unigram:002,type_symbol,SEAL:S|Bull1:W
context_exact,shuffle_contexts_within_token_count,92,5.674244,78,unigram:002,type_symbol,SEAL:R|None
context_exact,shuffle_contexts_within_token_count,93,8.02552,5,unigram:455,site_type_symbol,Mohenjo-daro|SEAL:S|Zebu
context_exact,shuffle_contexts_within_token_count,94,7.668353,5,unigram:845,material_type,NA|SEAL:R
context_exact,shuffle_contexts_within_token_count,95,5.706732,5,bigram:740-904,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_contexts_within_token_count,96,5.682661,6,unigram:690,symbol,Gavi
context_exact,shuffle_contexts_within_token_count,97,6.013421,108,unigram:002,type_symbol,SEAL:S|Bull1:W
context_exact,shuffle_contexts_within_token_count,98,5.553592,106,unigram:002,symbol,Bull1:W
context_exact,shuffle_contexts_within_token_count,99,6.170778,5,unigram:840,site_type_symbol,Mohenjo-daro|SEAL:S|Bull1:U
context_exact,shuffle_units_within_site_type,0,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,1,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,2,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,3,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,4,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,5,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,6,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,7,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,8,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,9,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,10,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,11,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,12,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,13,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,14,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,15,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,16,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,17,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,18,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,19,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,20,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,21,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,22,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,23,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,24,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,25,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,26,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,27,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,28,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,29,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,30,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,31,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,32,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,33,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,34,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,35,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,36,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,37,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,38,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,39,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,40,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,41,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,42,27.507421,5,bigram:061-845,type_symbol,TAB:C|NA
context_exact,shuffle_units_within_site_type,43,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,44,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,45,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,46,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,47,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,48,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,49,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,50,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,51,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,52,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,53,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,54,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,55,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,56,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,57,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,58,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,59,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,60,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,61,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,62,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,63,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,64,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,65,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,66,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,67,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,68,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,69,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,70,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,71,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,72,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,73,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,74,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,75,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,76,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,77,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,78,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,79,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,80,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,81,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,82,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,83,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,84,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,85,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,86,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,87,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,88,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,89,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,90,19.9335,5,bigram:061-845,type_symbol,TAB:C|Othr
context_exact,shuffle_units_within_site_type,91,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,92,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,93,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,94,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,95,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,96,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,97,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,98,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
context_exact,shuffle_units_within_site_type,99,16.520717,25,unigram:407,site_type,Mohenjo-daro|TAB:C
