mode,constraint_id,family_key,satisfied_rows,violated_rows,majority,examples
site_type,740_before_861,Mohenjo-daro|SEAL:R,9,0,satisfied,M-1954:Mohenjo-daro:SEAL:R:NA:+740-407-590-031-752-033-705-220-415-798-002-861+ | M-355:Mohenjo-daro:SEAL:R:NA:+740-877-032-033-705-231-235-002-861-360-520-919-140+ | M-376:Mohenjo-daro:SEAL:R:NA:+740-100-176-002-861-533-717+ | M-389:Mohenjo-daro:SEAL:R:NA:+740-861-383-031+ | M-391:Mohenjo-daro:SEAL:R:NA:+405-845-686-740-793-003-233-805-002-861-533-717+
site_type,740_before_861,Mohenjo-daro|TAB:B,2,0,satisfied,M-453:Mohenjo-daro:TAB:B:Scene:+740-032-840-220-002-861+ | M-1426:Mohenjo-daro:TAB:B:NA:+740-760-036-220-415-798-002-861+
site_type,740_before_861,Mohenjo-daro|TAB:C,1,0,satisfied,M-573:Mohenjo-daro:TAB:C:Othr:+740-222-233-235/617-142-001-368-861+
site_type,740_before_861,Mohenjo-daro|ROD,1,0,satisfied,M-2087:Mohenjo-daro:ROD:NA:+820-000-032-740-904-002-861+
site_type,740_before_861,Dholavira|TAG,1,0,satisfied,-:4348.1:Dholavira:TAG:NA:]740-142-000-002-861-390[
site_type,740_before_861,Nausharo|POT:T:g,1,0,satisfied,Ns-68:Nausharo:POT:T:g:NA:+740-861+
site_type,740_before_861,Unknown|SEAL:S,1,0,satisfied,-:5574.1:Unknown:SEAL:S:Bull:i:J:+740-861-877-741-000+
site_type,740_before_820,Harappa|SEAL:S,7,0,satisfied,H-1045:Harappa:SEAL:S:Bull1:U:+740-900-005-002-820+ | H-26:Harappa:SEAL:S:Bull1:W:+740-388-231-240-798-001-820+ | H-45:Harappa:SEAL:S:Bull1:W:+090-740-101-002-820+ | H-60:Harappa:SEAL:S:Bull1:II:+621-740-900-003/002-820+ | H-88:Harappa:SEAL:S:Rhin:+740-032-840-820+
site_type,740_before_820,Harappa|POT:T:g,1,0,satisfied,H-1402:Harappa:POT:T:g:NA:+740-798-820+
site_type,740_before_820,Harappa|TAB:I,1,1,tied,H-2093:Harappa:TAB:I:NA:]820-740[ | H-1198:Harappa:TAB:I:NA:+740-061-001-031-820+
site_type,740_before_820,Kalibangan|SEAL:S,4,0,satisfied,K-6:Kalibangan:SEAL:S:Bull1:II:+622-740-717/368-861-820-551+ | K-16:Kalibangan:SEAL:S:Bull1:X:+090-740-240/060-820+ | K-23:Kalibangan:SEAL:S:Bull1:I:+740-441-002-820-033+ | K-145:Kalibangan:SEAL:S:Bull1:J:+740-585-231-220-032-002-820+
site_type,740_before_820,Kalibangan|TAB:B,2,0,satisfied,K-78:Kalibangan:TAB:B:Gavi:+740-817-390-002-820+ | K-157:Kalibangan:TAB:B:Gavi:+740-000-000-002-820+
site_type,740_before_820,Lothal|SEAL:L,1,0,satisfied,L-83:Lothal:SEAL:L:NA:+740-806-240-002-820+
site_type,740_before_820,Lothal|SEAL:R,1,0,satisfied,L-122:Lothal:SEAL:R:NA:+527-550-740-443-060-820+
site_type,740_before_820,Lothal|TAG,1,0,satisfied,L-207:Lothal:TAG:Bull1:+740-482-002-820+
site_type,740_before_820,Mohenjo-daro|POT:T:s,1,0,satisfied,M-2003:Mohenjo-daro:POT:T:s:NA:]740-831-820-705+
site_type,740_before_820,Mohenjo-daro|SEAL:S,43,1,satisfied,M-235:Mohenjo-daro:SEAL:S:Gaur:+368-001-550/740-543-350-002-820+ | M-1737:Mohenjo-daro:SEAL:S:Bull1:W:+740-760-072-921-032-002-820+ | M-1721:Mohenjo-daro:SEAL:S:Bull1:W:+740-042-002-820+ | M-1760:Mohenjo-daro:SEAL:S:Bull1:S:+740-923-240-235-060-820+ | M-1706:Mohenjo-daro:SEAL:S:Bull1:I:+740-803-220-032-220-002-820+
site_type,740_before_820,Mohenjo-daro|SEAL:R,10,0,satisfied,M-357:Mohenjo-daro:SEAL:R:NA:+740-100-806-472-240-806-001-820+ | M-372:Mohenjo-daro:SEAL:R:NA:+740-338-605-176-001-820+ | M-375:Mohenjo-daro:SEAL:R:NA:+740-100-233-220-032-002-820+ | M-381:Mohenjo-daro:SEAL:R:NA:+740-055-220-032-798-002-820+ | M-384:Mohenjo-daro:SEAL:R:NA:+740-900-003-803-002-820+
site_type,740_before_820,Mohenjo-daro|TAG:P,1,0,satisfied,M-437:Mohenjo-daro:TAG:P:Zebu:+740-390-590-002-820+
site_type,740_before_820,Mohenjo-daro|TAB:B,1,1,tied,M-494:Mohenjo-daro:TAB:B:NA:+921-100-415-904-017-032-820-740-904-741+ | M-495:Mohenjo-daro:TAB:B:NA:+740-100-415-904-017-032-820-740-904-741+
site_type,740_before_820,Nausharo|SEAL:S,1,0,satisfied,Ns-5:Nausharo:SEAL:S:Bull1:J:+090-740-220-016-002-820+
site_type,740_before_820,Unknown|SEAL:S,2,0,satisfied,-:3890.1:Unknown:SEAL:S:Bull1:W:+740-585-231-240-060-820+ | -:3896.1:Unknown:SEAL:S:Bull1:W:+740-222-235-002-820+
site_type,740_before_820,Harappa|SEAL:R,1,0,satisfied,H-1076:Harappa:SEAL:R:NA:+740-611-706-002-820+
site_type,740_before_820,Mohenjo-daro|ROD,0,1,violated,M-2087:Mohenjo-daro:ROD:NA:+820-000-032-740-904-002-861+
site_type,740_before_820,Dholavira|SEAL:S,1,0,satisfied,-:4229.1:Dholavira:SEAL:S:Bull1:V:+740-390-590-220-463-240-001-820-060+
site_type,740_before_820,Gola Dhoro (Bagasra)|SEAL:S,1,0,satisfied,-:5216.1:Gola Dhoro (Bagasra):SEAL:S:Bull1:S:+090-740-100-415-240-820-033+
site_type,740_before_817,Chanhu-daro|SEAL:S,2,1,satisfied,C-78:Chanhu-daro:SEAL:S:NA:+740-636-240/002-817+ | C-6:Chanhu-daro:SEAL:S:Bull1:J:+817-521-521/090-740-221-002-031-500+ | C-10:Chanhu-daro:SEAL:S:Bull1:W:+740-231-220-032-002-817+
site_type,740_before_817,Desalpur|SEAL:R,1,0,satisfied,Dlp-1:Desalpur:SEAL:R:NA:+740-920-324-233-240-013-817+
site_type,740_before_817,Harappa|SEAL:S,7,0,satisfied,H-1042:Harappa:SEAL:S:Bull1:+740-923-000-220-002-817+ | H-1667:Harappa:SEAL:S:Bull1:W:+740-540-002-817+ | H-12:Harappa:SEAL:S:Bull1:W:+740-690-435-255-803-220-240-235-002-817+ | H-13:Harappa:SEAL:S:Bull1:W:+740-760-615-503-002-817+ | H-42:Harappa:SEAL:S:Bull1:J:+740-380-235-002-817+
site_type,740_before_817,Harappa|TAB:B,4,0,satisfied,H-1100:Harappa:TAB:B:Bull2:+740-904-240-002-817+ | H-1778:Harappa:TAB:B:Gavi:+740-817-491+ | H-1864:Harappa:TAB:B:NA:+740-142-062-002-817+ | H-838:Harappa:TAB:B:NA:+740-615-495-002-817+
site_type,740_before_817,Harappa|TAB:I,3,0,satisfied,H-900:Harappa:TAB:I:NA:+400-740-817-491+ | H-2070:Harappa:TAB:I:NA:+400-740-817-276+ | H-1182:Harappa:TAB:I:NA:+400-740-817-175+
site_type,740_before_817,Harappa|POT:T:s,1,0,satisfied,H-1726:Harappa:POT:T:s:NA:+740-100-692-491-002-817+
site_type,740_before_817,Harappa|SEAL:R,2,0,satisfied,H-137:Harappa:SEAL:R:NA:+740-443-388-033-705-233-002-817+ | H-140:Harappa:SEAL:R:NA:+740-384-032-002-817+
site_type,740_before_817,Jhukar|SEAL:S,1,0,satisfied,Jk-2:Jhukar:SEAL:S:Bull1:J:+740-803-233-002-817+
site_type,740_before_817,Kalibangan|TAB:B,1,0,satisfied,K-78:Kalibangan:TAB:B:Gavi:+740-817-390-002-820+
site_type,740_before_817,Lothal|SEAL:S,1,0,satisfied,L-41:Lothal:SEAL:S:Bull:+090-740-233-002-817+
site_type,740_before_817,Mohenjo-daro|SEAL:S,38,2,satisfied,M-895:Mohenjo-daro:SEAL:S:Bull1:+740-048-002-817+ | M-165:Mohenjo-daro:SEAL:S:Bull1:I:+817-740-194/740-760-001-741-390-032+ | M-963:Mohenjo-daro:SEAL:S:Bull1:S:+740-176-002-817+ | M-1717:Mohenjo-daro:SEAL:S:Bull1:J:+740-760-017-503-368-817+ | M-1746:Mohenjo-daro:SEAL:S:Bull1:S:+090-740-100-415-240-002-817+
site_type,740_before_817,Dholavira|SEAL:S,1,0,satisfied,-:2489.1:Dholavira:SEAL:S:Bull1:V:+740-390-590-002-817+
site_type,740_before_817,Mohenjo-daro|SEAL:R,3,0,satisfied,M-362:Mohenjo-daro:SEAL:R:NA:+740-007-503-002-817+ | M-364:Mohenjo-daro:SEAL:R:NA:+740-354-002-817+ | M-1268:Mohenjo-daro:SEAL:R:NA:+740-455-176-002-817+
site_type,740_before_817,Mohenjo-daro|TAB:B,1,0,satisfied,M-471:Mohenjo-daro:TAB:B:NA:+740-100-415-191-002-817+
site_type,740_before_817,Mohenjo-daro|TAG:P,1,0,satisfied,M-1385:Mohenjo-daro:TAG:P:Bull1:+740-760-032-002-817+
site_type,740_before_817,Nindowari-damb|SEAL:S,0,1,violated,Nd-1:Nindowari-damb:SEAL:S:Bull1:S:+817-220-632-066-740-760-026-060-257+
site_type,740_before_817,Unknown|TAB:B,1,0,satisfied,?-6:Unknown:TAB:B:NA:+740-702-061-002-817+
site_type,740_before_817,Dholavira|SEAL,1,0,satisfied,-:4211.1:Dholavira:SEAL:NA:+740-100-235-002-817+
site_type,740_before_817,Nausharo|SEAL:S,1,0,satisfied,Ns-54:Nausharo:SEAL:S:Bull1:J:+740-222-002-817+
site_type,002_before_861,Allahdino|MISC,1,0,satisfied,Ad-8:Allahdino:MISC:Elep:+740-440-503-002-861-000+
site_type,002_before_861,Bakkar Buthi|POT:T:g,1,0,satisfied,-:18.1:Bakkar Buthi:POT:T:g:NA:+405-844-032-840-002-861+
site_type,002_before_861,Kalibangan|POT:T:g,1,0,satisfied,K-416:Kalibangan:POT:T:g:NA:]000-002-861[
site_type,002_before_861,Chanhu-daro|SEAL:S,4,1,satisfied,C-65:Chanhu-daro:SEAL:S:Bull1:W:+000-100-240-220-032-002-861+ | C-60:Chanhu-daro:SEAL:S:Bull1:W:+740-176-032-002-861+ | C-58:Chanhu-daro:SEAL:S:Bull1:+032-031/740-222-235-002-861+ | C-74:Chanhu-daro:SEAL:S:Gaur:+125-002-861+ | C-71:Chanhu-daro:SEAL:S:Bull1:+000-000-000/000-861-002-906-003+
site_type,002_before_861,Dholavira|SEAL:S,4,0,satisfied,-:130.1:Dholavira:SEAL:S:Bull1:W:+244-165/740-879-220-416-803-002-861+ | -:132.1:Dholavira:SEAL:S:Tigr:+740-416-002-861+ | Dlv-1:Dholavira:SEAL:S:Bull1:J:+151-382-031-002-861+ | -:4195.1:Dholavira:SEAL:S:Bull1:V:+820-390-590-002-861+
site_type,002_before_861,Dholavira|SEAL:R,2,0,satisfied,-:4260.1:Dholavira:SEAL:R:NA:+390-016-002-861+ | -:4272.1:Dholavira:SEAL:R:NA:+405-016-002-861+
site_type,002_before_861,Harappa|SEAL:S,11,0,satisfied,H-1051:Harappa:SEAL:S:Bull1:I:+400-740-575-017-920-320-798-002-861+ | H-1030:Harappa:SEAL:S:Bull1:W:+090-740-103-002-861+ | H-1043:Harappa:SEAL:S:Bull1:W:+151-760-220-003-002-861+ | H-1692:Harappa:SEAL:S:NA:+740-390-590-002-861+ | H-51:Harappa:SEAL:S:Bull1:W:+740-643-240-002-861+
site_type,002_before_861,Harappa|POT:T:g,2,0,satisfied,H-1449:Harappa:POT:T:g:NA:]002-861+ | -:543.1:Harappa:POT:T:g:NA:+000-480-003-064-002-003-861+
site_type,002_before_861,Harappa|TAB:B,8,0,satisfied,H-1942:Harappa:TAB:B:Bult:+405-035-002-861+ | H-2022:Harappa:TAB:B:Phyt:+740-752-175-002-861+ | H-1131:Harappa:TAB:B:NA:+740-482-240-002-861+ | H-1930:Harappa:TAB:B:Gavi:+408-817-920-002-861+ | H-1788:Harappa:TAB:B:NA:+154-806-470-002-861+
site_type,002_before_861,Harappa|TAB:I,1,0,satisfied,H-910:Harappa:TAB:I:NA:+002-861-416+
site_type,002_before_861,Mohenjo-daro|SEAL:S,75,2,satisfied,M-1063:Mohenjo-daro:SEAL:S:NA:+407-004-002-861+ | M-712:Mohenjo-daro:SEAL:S:Bull1:W:+390-003-002-861+ | M-1755:Mohenjo-daro:SEAL:S:Bull1:L:+740-176-002-861+ | M-1696:Mohenjo-daro:SEAL:S:Bull1:II:+520-033-705-220-415-002-861+ | M-1880:Mohenjo-daro:SEAL:S:Gaur:+151-176-002-861+
site_type,002_before_861,Harappa|SEAL:R,4,0,satisfied,H-129:Harappa:SEAL:R:NA:+409-061-740-235-220-031-002-861-244-165+ | H-134:Harappa:SEAL:R:NA:+740-405-590-220-003-002-861+ | H-135:Harappa:SEAL:R:NA:+740-773-231-806-002-861+ | H-651:Harappa:SEAL:R:NA:]031-002-861+
site_type,002_before_861,Harappa|SEAL,1,0,satisfied,H-688:Harappa:SEAL:NA:+520-233-002-861-831-165+
site_type,002_before_861,Kalibangan|SEAL:S,3,0,satisfied,K-10:Kalibangan:SEAL:S:Bull1:I:+740-690-435-255-002-368-861-590-032-368+ | K-33:Kalibangan:SEAL:S:Buff:+226-002-861+ | K-40:Kalibangan:SEAL:S:Elep:+760-031-002-861-791-440-717+
site_type,002_before_861,Kalibangan|TAG:L,3,0,satisfied,K-85:Kalibangan:TAG:L:Elep:+520-033-002-861+ | K-87:Kalibangan:TAG:L:Mult:+740-000-000-002-861[ | K-88:Kalibangan:TAG:L:Bull1:+740-000-460-002-861+
site_type,002_before_861,Lothal|SEAL:S,4,0,satisfied,L-39:Lothal:SEAL:S:Bull1:+520-315-002-861-626+ | L-46:Lothal:SEAL:S:Gaur:+527-388-233-740-176-002-861-392+ | L-57:Lothal:SEAL:S:NA:+832-002-861+ | L-65:Lothal:SEAL:S:Bull1:W:]240-002-861+
site_type,002_before_861,Lothal|SEAL,1,0,satisfied,L-62:Lothal:SEAL:NA:]003-002-861[
site_type,002_before_861,Lothal|SEAL:R,1,0,satisfied,L-89:Lothal:SEAL:R:NA:+527-555-235-002-861+
site_type,002_before_861,Lothal|TAG,2,0,satisfied,L-202:Lothal:TAG:NA:]236-002-861+ | L-191:Lothal:TAG:NA:]235-002-861+
site_type,002_before_861,Lothal|POT:T:g,1,0,satisfied,L-226:Lothal:POT:T:g:NA:]000-495-002-861+
site_type,002_before_861,Mohenjo-daro|ROD,2,0,satisfied,M-2089:Mohenjo-daro:ROD:NA:+002-861-096+ | M-2087:Mohenjo-daro:ROD:NA:+820-000-032-740-904-002-861+
site_type,002_before_861,Mohenjo-daro|SEAL,2,0,satisfied,M-1990:Mohenjo-daro:SEAL:NA:+740-760-440-240-220-002-861+ | M-1343:Mohenjo-daro:SEAL:NA:+740-390-590-235-002-861+
site_type,002_before_861,Mohenjo-daro|SEAL:R,7,1,satisfied,M-1954:Mohenjo-daro:SEAL:R:NA:+740-407-590-031-752-033-705-220-415-798-002-861+ | M-355:Mohenjo-daro:SEAL:R:NA:+740-877-032-033-705-231-235-002-861-360-520-919-140+ | M-376:Mohenjo-daro:SEAL:R:NA:+740-100-176-002-861-533-717+ | M-391:Mohenjo-daro:SEAL:R:NA:+405-845-686-740-793-003-233-805-002-861-533-717+ | M-1267:Mohenjo-daro:SEAL:R:NA:+416-001-740-720-175-002-861+
site_type,002_before_861,Mohenjo-daro|TAB:B,2,0,satisfied,M-453:Mohenjo-daro:TAB:B:Scene:+740-032-840-220-002-861+ | M-1426:Mohenjo-daro:TAB:B:NA:+740-760-036-220-415-798-002-861+
site_type,002_before_861,Mohenjo-daro|MISC,1,0,satisfied,M-1658:Mohenjo-daro:MISC:NA:+000-016-002-861+
site_type,002_before_861,Rakhigarhi|SEAL:S,1,0,satisfied,-:4154.1:Rakhigarhi:SEAL:S:Bull1:]240-803-002-861+
site_type,002_before_861,Dholavira|TAG,2,0,satisfied,-:4345.1:Dholavira:TAG:Bull1:+000-705-002-861+ | -:4348.1:Dholavira:TAG:NA:]740-142-000-002-861-390[
site_type,002_before_861,Nausharo|SEAL:S,0,1,violated,Ns-57:Nausharo:SEAL:S:Bull1:I:+861-111-606-002-820+
site_type,002_before_861,Shikarpur|POT:T:p,1,0,satisfied,-:5541.1:Shikarpur:POT:T:p:NA:+002-861-000[
site_type,002_before_861,Unknown|SEAL:S,1,0,satisfied,-:5575.1:Unknown:SEAL:S:Bull:i:J:+136-002-861+
site_type,002_before_820,Bhirrana|SEAL:S,1,0,satisfied,-:52.1:Bhirrana:SEAL:S:Bull1:+236-002-820+
site_type,002_before_820,Dholavira|SEAL:S,1,1,tied,-:4234.1:Dholavira:SEAL:S:Bull1:]000-000-002-820+ | -:4195.1:Dholavira:SEAL:S:Bull1:V:+820-390-590-002-861+
site_type,002_before_820,Harappa|SEAL:S,7,1,satisfied,H-1045:Harappa:SEAL:S:Bull1:U:+740-900-005-002-820+ | H-507:Harappa:SEAL:S:Bull1:]000-032-002-820+ | H-18:Harappa:SEAL:S:Bull1:W:]000-220-032-002-820+ | H-45:Harappa:SEAL:S:Bull1:W:+090-740-101-002-820+ | H-60:Harappa:SEAL:S:Bull1:II:+621-740-900-003/002-820+
site_type,002_before_820,Harappa|TAB:B,8,0,satisfied,H-1967:Harappa:TAB:B:Mult:+382-760-382-002-820+ | H-1882:Harappa:TAB:B:NA:+002-820+ | H-833:Harappa:TAB:B:NA:+526-554-002-820+ | H-231:Harappa:TAB:B:NA:+520-220-240-002-820+ | H-244:Harappa:TAB:B:NA:+104-002-820+
site_type,002_before_820,Mohenjo-daro|SEAL:S,43,1,satisfied,M-1806:Mohenjo-daro:SEAL:S:Bull1:S:+390-003-002-820+ | M-235:Mohenjo-daro:SEAL:S:Gaur:+368-001-550/740-543-350-002-820+ | M-1675:Mohenjo-daro:SEAL:S:Bull1:W:+621-390-844-002-820+ | M-1737:Mohenjo-daro:SEAL:S:Bull1:W:+740-760-072-921-032-002-820+ | M-1677:Mohenjo-daro:SEAL:S:Bull1:W:+520-382-032-002-820-001-440-012+
site_type,002_before_820,Harappa|SEAL:R,4,0,satisfied,H-149:Harappa:SEAL:R:NA:+405-061-033-706-794-630-220-002-820+ | H-649:Harappa:SEAL:R:NA:+520-033-705-233-240-806-002-820+ | H-653:Harappa:SEAL:R:NA:+000-000-000-000-002-820+ | H-1076:Harappa:SEAL:R:NA:+740-611-706-002-820+
site_type,002_before_820,Harappa|SEAL,1,0,satisfied,H-574:Harappa:SEAL:NA:]000-803-002-820+
site_type,002_before_820,Harappa|TAB:I,1,0,satisfied,H-909:Harappa:TAB:I:NA:+002-820-000[
site_type,002_before_820,Kalibangan|SEAL:S,3,0,satisfied,K-12:Kalibangan:SEAL:S:Bull1:I:+000-003-002-820+ | K-23:Kalibangan:SEAL:S:Bull1:I:+740-441-002-820-033+ | K-145:Kalibangan:SEAL:S:Bull1:J:+740-585-231-220-032-002-820+
site_type,002_before_820,Kalibangan|TAB:B,2,0,satisfied,K-78:Kalibangan:TAB:B:Gavi:+740-817-390-002-820+ | K-157:Kalibangan:TAB:B:Gavi:+740-000-000-002-820+
site_type,002_before_820,Lothal|SEAL:S,1,0,satisfied,L-18:Lothal:SEAL:S:Bull1:S:+415-031-002-820+
site_type,002_before_820,Lothal|SEAL:L,1,0,satisfied,L-83:Lothal:SEAL:L:NA:+740-806-240-002-820+
site_type,002_before_820,Lothal|TAG,2,0,satisfied,L-207:Lothal:TAG:Bull1:+740-482-002-820+ | L-208:Lothal:TAG:NA:]234-220-002-820[
site_type,002_before_820,Mohenjo-daro|SEAL:R,10,0,satisfied,M-1974:Mohenjo-daro:SEAL:R:NA:+064-031-400-521-002-820+ | M-1955:Mohenjo-daro:SEAL:R:NA:+390-920-322-803-002-820+ | M-375:Mohenjo-daro:SEAL:R:NA:+740-100-233-220-032-002-820+ | M-381:Mohenjo-daro:SEAL:R:NA:+740-055-220-032-798-002-820+ | M-384:Mohenjo-daro:SEAL:R:NA:+740-900-003-803-002-820+
site_type,002_before_820,Mohenjo-daro|TAG:P,1,0,satisfied,M-437:Mohenjo-daro:TAG:P:Zebu:+740-390-590-002-820+
site_type,002_before_820,Mohenjo-daro|SEAL:C,1,0,satisfied,M-1369:Mohenjo-daro:SEAL:C:NA:]000-055-592-140-832-002-060-820[
site_type,002_before_820,Nausharo|SEAL:S,2,0,satisfied,Ns-5:Nausharo:SEAL:S:Bull1:J:+090-740-220-016-002-820+ | Ns-57:Nausharo:SEAL:S:Bull1:I:+861-111-606-002-820+
site_type,002_before_820,Surkotada|SEAL:S,1,0,satisfied,Sktd-1:Surkotada:SEAL:S:Bull1:+390-004-002-390-125-820+
site_type,002_before_820,Unknown|TAB:B,1,0,satisfied,?-5:Unknown:TAB:B:NA:+555-233-002-820+
site_type,002_before_820,Unknown|SEAL:S,1,0,satisfied,-:3896.1:Unknown:SEAL:S:Bull1:W:+740-222-235-002-820+
site_type,002_before_820,Mohenjo-daro|ROD,0,1,violated,M-2087:Mohenjo-daro:ROD:NA:+820-000-032-740-904-002-861+
site_type,002_before_820,Dholavira|TAG,1,0,satisfied,-:4314.1:Dholavira:TAG:Bull1:+520-000-002-820+
site_type,002_before_820,Kalibangan|POT:T:g,2,0,satisfied,K-429:Kalibangan:POT:T:g:NA:]002-031-820[ | K-431:Kalibangan:POT:T:g:NA:]000-000-406-002-820+
site_type,002_before_820,Kanmer|TAG,1,0,satisfied,-:5420.1:Kanmer:TAG:NA:]000-049-002-820+
site_type,002_before_817,Dholavira|TAG,1,0,satisfied,-:4310.1:Dholavira:TAG:NA:]002-817[
site_type,002_before_817,Mohenjo-daro|SEAL:S,64,2,satisfied,M-32:Mohenjo-daro:SEAL:S:Bull1:J:+390-003-002-817+ | M-984:Mohenjo-daro:SEAL:S:Bull1:+390-004-002-817+ | M-1914:Mohenjo-daro:SEAL:S:Elep:]000-832-002-817+ | M-110:Mohenjo-daro:SEAL:S:Bull1:J:+000-000-002-817+ | M-895:Mohenjo-daro:SEAL:S:Bull1:+740-048-002-817+
site_type,002_before_817,Chanhu-daro|SEAL:S,4,1,satisfied,C-78:Chanhu-daro:SEAL:S:NA:+740-636-240/002-817+ | C-4:Chanhu-daro:SEAL:S:Bull1:L:+520-235-803-002-817+ | C-6:Chanhu-daro:SEAL:S:Bull1:J:+817-521-521/090-740-221-002-031-500+ | C-10:Chanhu-daro:SEAL:S:Bull1:W:+740-231-220-032-002-817+ | C-18:Chanhu-daro:SEAL:S:Bull1:]000-031-002-817+
site_type,002_before_817,Harappa|SEAL:S,16,0,satisfied,H-501:Harappa:SEAL:S:Bull1:+520-233-803-002-817+ | H-1042:Harappa:SEAL:S:Bull1:+740-923-000-220-002-817+ | H-1667:Harappa:SEAL:S:Bull1:W:+740-540-002-817+ | H-1050:Harappa:SEAL:S:Bull1:W:+804-235-002-817+ | H-12:Harappa:SEAL:S:Bull1:W:+740-690-435-255-803-220-240-235-002-817+
site_type,002_before_817,Dholavira|TAB:B,1,0,satisfied,-:143.1:Dholavira:TAB:B:Gavi:+000-400-350-031-002-817+
site_type,002_before_817,Dholavira|SEAL:R,2,0,satisfied,Dlv-2:Dholavira:SEAL:R:NA:]000-002-817+ | -:4197.1:Dholavira:SEAL:R:NA:+001-000-000-832-904-002-817+
site_type,002_before_817,Harappa|TAB:B,5,1,satisfied,H-1100:Harappa:TAB:B:Bull2:+740-904-240-002-817+ | H-2015:Harappa:TAB:B:NA:+520-033-705-235-832-002-817+ | H-1864:Harappa:TAB:B:NA:+740-142-062-002-817+ | H-1930:Harappa:TAB:B:Gavi:+408-817-920-002-861+ | H-177:Harappa:TAB:B:Scene:+700-033-151-706-031-002-817+
site_type,002_before_817,Harappa|POT:T:s,2,0,satisfied,H-1726:Harappa:POT:T:s:NA:+740-100-692-491-002-817+ | H-1739:Harappa:POT:T:s:NA:]034-002-817[
site_type,002_before_817,Harappa|SEAL:R,5,0,satisfied,H-137:Harappa:SEAL:R:NA:+740-443-388-033-705-233-002-817+ | H-140:Harappa:SEAL:R:NA:+740-384-032-002-817+ | H-164:Harappa:SEAL:R:NA:+161-097-002-817+ | H-640:Harappa:SEAL:R:NA:]220-032-002-817+ | H-658:Harappa:SEAL:R:NA:]900-002-817+
site_type,002_before_817,Jhukar|SEAL:S,1,0,satisfied,Jk-2:Jhukar:SEAL:S:Bull1:J:+740-803-233-002-817+
site_type,002_before_817,Kalibangan|TAB:B,0,1,violated,K-78:Kalibangan:TAB:B:Gavi:+740-817-390-002-820+
site_type,002_before_817,Lothal|SEAL:S,2,0,satisfied,L-11:Lothal:SEAL:S:Bull1:L:+590-705-435-255-778-002-817+ | L-41:Lothal:SEAL:S:Bull:+090-740-233-002-817+
site_type,002_before_817,Lothal|SEAL:R,2,0,satisfied,L-84:Lothal:SEAL:R:NA:+048-002-817+ | L-92:Lothal:SEAL:R:NA:+520-070-255-832-002-817+
site_type,002_before_817,Mohenjo-daro|SEAL:R,7,0,satisfied,M-1976:Mohenjo-daro:SEAL:R:NA:+617-142-002-817+ | M-362:Mohenjo-daro:SEAL:R:NA:+740-007-503-002-817+ | M-364:Mohenjo-daro:SEAL:R:NA:+740-354-002-817+ | M-408:Mohenjo-daro:SEAL:R:NA:+407-061-002-817+ | M-1268:Mohenjo-daro:SEAL:R:NA:+740-455-176-002-817+
site_type,002_before_817,Mohenjo-daro|IMPL,1,0,satisfied,M-2129:Mohenjo-daro:IMPL:NA:+898-017-645-002-817+
site_type,002_before_817,Dholavira|SEAL:S,1,0,satisfied,-:2489.1:Dholavira:SEAL:S:Bull1:V:+740-390-590-002-817+
site_type,002_before_817,Mohenjo-daro|SEAL,1,0,satisfied,M-1961:Mohenjo-daro:SEAL:NA:+406-072-002-817+
site_type,002_before_817,Mohenjo-daro|TAB:B,2,0,satisfied,M-471:Mohenjo-daro:TAB:B:NA:+740-100-415-191-002-817+ | M-1420:Mohenjo-daro:TAB:B:NA:]838-002-817+
site_type,002_before_817,Mohenjo-daro|TAG:P,1,0,satisfied,M-1385:Mohenjo-daro:TAG:P:Bull1:+740-760-032-002-817+
site_type,002_before_817,Mohenjo-daro|TAG:O,1,0,satisfied,M-1391:Mohenjo-daro:TAG:O:Bull1:+000-000-000-798-002-817-032-320+
site_type,002_before_817,Unknown|TAB:B,1,0,satisfied,?-6:Unknown:TAB:B:NA:+740-702-061-002-817+
site_type,002_before_817,Dholavira|SEAL,1,0,satisfied,-:4211.1:Dholavira:SEAL:NA:+740-100-235-002-817+
site_type,002_before_817,Kalibangan|TAG,1,0,satisfied,K-155:Kalibangan:TAG:Bull1:]002-817-000+
site_type,002_before_817,Nausharo|SEAL:S,1,0,satisfied,Ns-54:Nausharo:SEAL:S:Bull1:J:+740-222-002-817+
site_type,002_before_817,Unknown|SEAL:S,1,0,satisfied,-:5464.1:Unknown:SEAL:S:Elep:+000-840-140-002-817+
site_type,806_before_002,Harappa|TAB:B,1,0,satisfied,H-1788:Harappa:TAB:B:NA:+154-806-470-002-861+
site_type,806_before_002,Harappa|SEAL:S,6,0,satisfied,H-1657:Harappa:SEAL:S:Bull1:W:+740-405-590-032-900-003-806-235-220-032-002-690-921+ | H-21:Harappa:SEAL:S:Bull1:W:+405-061-527-555-233-235-806-002-817+ | H-22:Harappa:SEAL:S:Bull1:W:+740-920-320-233-806-002-405-321+ | H-78:Harappa:SEAL:S:Gaur:]000-806-002-575-000+ | H-388:Harappa:SEAL:S:Bull1:W:+520-033-706-231-806-002-817+
