"checked_date","triad_rank","target_bucket","target_cisi","target_short_text","target_source_state","control_033_cisi","control_033_short_text","control_033_source_state","control_032_cisi","control_032_short_text","control_032_source_state","clean_calibration_objects_in_triad","blocked_source_objects_in_triad","missing_source_objects_in_triad","triad_source_graph_status","admissible_for_032_033_034_substitution_test","reason","accepted_decipherment_claim"
"2026-05-25","80","E_other_034_residue","H-1895","+700-034+","no_source_panel_in_current_graph","H-1898","+700-033+","no_source_panel_in_current_graph","H-1902","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","81","E_other_034_residue","H-1943","+700-034+","no_source_panel_in_current_graph","H-1940","+700-033+","no_source_panel_in_current_graph","H-854","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","82","E_other_034_residue","H-1987","+700-034+","no_source_panel_in_current_graph","H-1839","+700-033+","no_source_panel_in_current_graph","H-1853","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","83","E_other_034_residue","H-350","+700-034+","no_source_panel_in_current_graph","H-296","+700-033+","no_source_panel_in_current_graph","H-943","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","84","E_other_034_residue","H-823","+700-034+","no_source_panel_in_current_graph","H-206","+700-033+","no_source_panel_in_current_graph","H-1853","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","85","E_other_034_residue","H-2206","+700-034+","no_source_panel_in_current_graph","H-1347","+700-033+","no_source_panel_in_current_graph","H-2201","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","86","E_other_034_residue","H-1120","+700-034+","no_source_panel_in_current_graph","H-891","+700-033+","no_source_panel_in_current_graph","H-779","+032-700+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","87","E_other_034_residue","H-819","+700-034+","no_source_panel_in_current_graph","H-249","+033-700+","no_source_panel_in_current_graph","H-839","+032-700+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","88","E_other_034_residue","H-1354","+700-034+","no_source_panel_in_current_graph","H-987","+700-033+","no_source_panel_in_current_graph","H-362","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","89","E_other_034_residue","H-215","+700-034+","no_source_panel_in_current_graph","H-812","+033-700+","no_source_panel_in_current_graph","H-779","+032-700+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","90","E_other_034_residue","H-297","+700-034+","no_source_panel_in_current_graph","H-216","+700-033+","no_source_panel_in_current_graph","H-943","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","91","E_other_034_residue","H-2143","+700-034+","no_source_panel_in_current_graph","H-306","+700-033+","no_source_panel_in_current_graph","H-2211","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","92","E_other_034_residue","H-2246","+700-034+","no_source_panel_in_current_graph","H-2214","+700-033+","no_source_panel_in_current_graph","H-2201","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
"2026-05-25","93","E_other_034_residue","H-363","+700-034+","no_source_panel_in_current_graph","H-355","+700-033+","no_source_panel_in_current_graph","H-362","+700-032+","no_source_panel_in_current_graph","0","0","3","not_admissible_missing_source_panel_nodes","0","A source-normalized substitution test requires all three objects to have mapped source panels plus secure visual subtype and direction; current graph does not meet that gate.","0"
