"scope","influence_rank","family_scheme","family_key","representative_sites","representative_types","representative_symbols","rows_removed","source_weight_removed","cisi","texts","tokens","baseline_rows","without_rows","baseline_stored_win_share","without_stored_win_share","delta_stored_win_share","baseline_mean_diff","without_mean_diff","delta_mean_diff"
"all_harsh","62","site|type|symbol","Mohenjo-daro|TAB:C|Bull1:W","Mohenjo-daro","TAB:C","Bull1:W","2","3","M-1470; M-519","+617-142-001-595-095-717-747+; +617-142-001-595-095-760-744+","617 142 001 595 095 717 747; 617 142 001 595 095 760 744","365","363","0.841096","0.84022","0.000876","1.052098","1.045621","0.006477"
"all_harsh","63","site|type|symbol","Harappa|SEAL:S|Elep","Harappa","SEAL:S","Elep","2","2","H-90; H-92","+156-176-518-220-416-002-615+; +521-368-280-192-440+","156 176 518 220 416 002 615; 521 368 280 192 440","365","363","0.841096","0.84022","0.000876","1.052098","1.058459","-0.006361"
"all_harsh","64","site|type|symbol","Harappa|TAB:B|Phyt","Harappa","TAB:B","Phyt","2","6","H-190; H-718","+031-480-165-900+; +158-806-465+","031 480 165 900; 158 806 465","365","363","0.841096","0.84022","0.000876","1.052098","1.045811","0.006287"
"all_harsh","65","site|type|symbol","Mohenjo-daro|SEAL:S|Bull1:T","Mohenjo-daro","SEAL:S","Bull1:T","2","2","M-70; M-840","+046-031-033-705-233-001-920-374+; +226-032-002-390-692+","046 031 033 705 233 001 920 374; 226 032 002 390 692","365","363","0.841096","0.84022","0.000876","1.052098","1.046208","0.005889"
"all_harsh","66","site|type|symbol","Mohenjo-daro|SEAL:S|Elep","Mohenjo-daro","SEAL:S","Elep","2","2","M-1150; M-1151","+241-742-041+; +621-520-231-240-002-456+","241 742 041; 621 520 231 240 002 456","365","363","0.841096","0.84022","0.000876","1.052098","1.049764","0.002334"
"all_harsh","67","site|type|symbol","Mohenjo-daro|SEAL:S|Buff","Mohenjo-daro","SEAL:S","Buff","2","7","M-1928; M-266","+156-003-031+; +565-740-798-235-233-013-269-632+","156 003 031; 565 740 798 235 233 013 269 632","365","363","0.841096","0.84022","0.000876","1.052098","1.049898","0.0022"
"all_harsh","68","site|type|symbol","Harappa|TAB:B|Mult","Harappa","TAB:B","Mult","2","2","H-1951; H-196","+407-590-740-072+; +617-550-003-790+","407 590 740 072; 617 550 003 790","365","363","0.841096","0.84022","0.000876","1.052098","1.053454","-0.001357"
"all_harsh","69","site|type|symbol","Lothal|SEAL:S|Gaur","Lothal","SEAL:S","Gaur","2","2","L-45; L-46","+411-440-236-220-741-634+; +527-388-233-740-176-002-861-392+","411 440 236 220 741 634; 527 388 233 740 176 002 861 392","365","363","0.841096","0.84022","0.000876","1.052098","1.050979","0.001119"
"all_harsh","70","site|type|symbol","Harappa|TAB:B|Scene","Harappa","TAB:B","Scene","1","2","H-180","+151-390-590-741-330-368+","151 390 590 741 330 368","365","364","0.841096","0.840659","0.000437","1.052098","1.065629","-0.013531"
"all_harsh","71","site|type|symbol","Lothal|SEAL:S|Misc","Lothal","SEAL:S","Misc","1","1","L-51","+527-555-231-235+","527 555 231 235","365","364","0.841096","0.840659","0.000437","1.052098","1.04213","0.009967"
"all_harsh","72","site|type|symbol","Mohenjo-daro|TAB:C|Buff","Mohenjo-daro","TAB:C","Buff","1","3","M-1476","+422-003-900-740-690-435-255+","422 003 900 740 690 435 255","365","364","0.841096","0.840659","0.000437","1.052098","1.042633","0.009465"
"all_harsh","73","site|type|symbol","Chanhu-daro|SEAL:S|Bull1:W","Chanhu-daro","SEAL:S","Bull1:W","1","1","C-51","+151-740-100-240+","151 740 100 240","365","364","0.841096","0.840659","0.000437","1.052098","1.043651","0.008447"
"all_harsh","74","site|type|symbol","Mohenjo-daro|TAB:C|Comp","Mohenjo-daro","TAB:C","Comp","1","2","M-1523","+407-585-033-705-233-235-806+","407 585 033 705 233 235 806","365","364","0.841096","0.840659","0.000437","1.052098","1.043766","0.008331"
"all_harsh","75","site|type|symbol","Banawali|SEAL:R|None","Banawali","SEAL:R","None","1","1","B-21","+426-003-060-692+","426 003 060 692","365","364","0.841096","0.840659","0.000437","1.052098","1.043827","0.008271"
"all_harsh","76","site|type|symbol","Bala-kot|SEAL:S|Bull1","Bala-kot","SEAL:S","Bull1","1","1","Blk-1","+226-003-002-297-350-125-413+","226 003 002 297 350 125 413","365","364","0.841096","0.840659","0.000437","1.052098","1.044741","0.007357"
"all_harsh","77","site|type|symbol","Mohenjo-daro|TAB:C|Hare","Mohenjo-daro","TAB:C","Hare","1","14","M-534","+407-321-407-845-033-705-235+","407 321 407 845 033 705 235","365","364","0.841096","0.840659","0.000437","1.052098","1.045874","0.006224"
"all_harsh","78","site|type|symbol","Mohenjo-daro|TAB:C|Elep","Mohenjo-daro","TAB:C","Elep","1","4","M-527","+001-740-923-033-706+","001 740 923 033 706","365","364","0.841096","0.840659","0.000437","1.052098","1.046068","0.00603"
"all_harsh","79","site|type|symbol","Mohenjo-daro|SEAL:R|-","Mohenjo-daro","SEAL:R","-","1","1","M-1052","+679-740-220-032-806-001-595-575-001-095+","679 740 220 032 806 001 595 575 001 095","365","364","0.841096","0.840659","0.000437","1.052098","1.046377","0.005721"
"all_harsh","80","site|type|symbol","Mohenjo-daro|SEAL:S|Bull1:II","Mohenjo-daro","SEAL:S","Bull1:II","1","1","M-1732","+241-832-740-176+","241 832 740 176","365","364","0.841096","0.840659","0.000437","1.052098","1.046632","0.005466"
"all_harsh","81","site|type|symbol","Nausharo|SEAL:S|Bull1:J","Nausharo","SEAL:S","Bull1:J","1","1","Ns-55","+526-554-002-880+","526 554 002 880","365","364","0.841096","0.840659","0.000437","1.052098","1.047139","0.004959"
"all_harsh","82","site|type|symbol","Lothal|SEAL:R|-","Lothal","SEAL:R","-","1","1","L-90","+423-003-060-407-140+","423 003 060 407 140","365","364","0.841096","0.840659","0.000437","1.052098","1.0473","0.004798"
"all_harsh","83","site|type|symbol","Chanhu-daro|SEAL:S|Bull1:J","Chanhu-daro","SEAL:S","Bull1:J","1","1","C-9","+151-233-803-033-705-240+","151 233 803 033 705 240","365","364","0.841096","0.840659","0.000437","1.052098","1.04803","0.004068"
"all_harsh","84","site|type|symbol","Allahdino|SEAL:S|Bull1:J","Allahdino","SEAL:S","Bull1:J","1","1","Ad-2","+368-390-125-033+","368 390 125 033","365","364","0.841096","0.840659","0.000437","1.052098","1.048151","0.003947"
"all_harsh","85","site|type|symbol","Chanhu-daro|SEAL:S|Bull1","Chanhu-daro","SEAL:S","Bull1","1","1","C-1","+031-840-140-740-101-002-365-287-034+","031 840 140 740 101 002 365 287 034","365","364","0.841096","0.840659","0.000437","1.052098","1.049004","0.003094"
"all_harsh","86","site|type|symbol","Harappa|TAB:I|Mult","Harappa","TAB:I","Mult","1","1","H-363","+565-741-263+","565 741 263","365","364","0.841096","0.840659","0.000437","1.052098","1.04941","0.002688"
"all_harsh","87","site|type|symbol","Mohenjo-daro|SEAL:S|Goat:6","Mohenjo-daro","SEAL:S","Goat:6","1","1","M-272","+002-818+","002 818","365","364","0.841096","0.840659","0.000437","1.052098","1.054486","-0.002388"
"all_harsh","88","site|type|symbol","Mohenjo-daro|TAB:B|Gaur","Mohenjo-daro","TAB:B","Gaur","1","1","M-1424","+875-700-384-125+","875 700 384 125","365","364","0.841096","0.840659","0.000437","1.052098","1.054277","-0.00218"
"all_harsh","89","site|type|symbol","Kalibangan|SEAL:S|Bull1:I","Kalibangan","SEAL:S","Bull1:I","1","1","K-22","+866-151-033-033+","866 151 033 033","365","364","0.841096","0.840659","0.000437","1.052098","1.054267","-0.00217"
"all_harsh","90","site|type|symbol","Chanhu-daro|SEAL:S|Bull1:I","Chanhu-daro","SEAL:S","Bull1:I","1","1","C-20","+151-790-031-790-495+","151 790 031 790 495","365","364","0.841096","0.840659","0.000437","1.052098","1.049972","0.002126"
"all_harsh","91","site|type|symbol","Mohenjo-daro|SEAL:S|Rhin","Mohenjo-daro","SEAL:S","Rhin","1","1","M-1909","+368-005-002-590-455+","368 005 002 590 455","365","364","0.841096","0.840659","0.000437","1.052098","1.054159","-0.002061"
"all_harsh","92","site|type|symbol","Kalibangan|SEAL:S|Bull1:W","Kalibangan","SEAL:S","Bull1:W","1","1","K-9","+515-740-220-003-900+","515 740 220 003 900","365","364","0.841096","0.840659","0.000437","1.052098","1.050128","0.00197"
"all_harsh","93","site|type|symbol","Mohenjo-daro|SEAL:S|Mult","Mohenjo-daro","SEAL:S","Mult","1","1","M-1224","+401-390-016-853+","401 390 016 853","365","364","0.841096","0.840659","0.000437","1.052098","1.050136","0.001961"
"all_harsh","94","site|type|symbol","Mohenjo-daro|SEAL:S|Comp","Mohenjo-daro","SEAL:S","Comp","1","1","M-311","+401-002-368-165+","401 002 368 165","365","364","0.841096","0.840659","0.000437","1.052098","1.050203","0.001894"
"all_harsh","95","site|type|symbol","Mohenjo-daro|POT:T:s|Bull1","Mohenjo-daro","POT:T:s","Bull1","1","1","M-2000","+790-005-956+","790 005 956","365","364","0.841096","0.840659","0.000437","1.052098","1.053885","-0.001787"
"all_harsh","96","site|type|symbol","Lothal|SEAL:S|Bull1:V","Lothal","SEAL:S","Bull1:V","1","1","L-38","+151-100-220+","151 100 220","365","364","0.841096","0.840659","0.000437","1.052098","1.050334","0.001764"
"all_harsh","97","site|type|symbol","Harappa|SEAL:CY|None","Harappa","SEAL:CY","None","1","1","H-369","+368-033-705-031-741-390-741+","368 033 705 031 741 390 741","365","364","0.841096","0.840659","0.000437","1.052098","1.053852","-0.001754"
"all_harsh","98","site|type|symbol","Banawali|SEAL:S|Htgr","Banawali","SEAL:S","Htgr","1","1","B-17","+236-002-308-072+","236 002 308 072","365","364","0.841096","0.840659","0.000437","1.052098","1.050444","0.001654"
"all_harsh","99","site|type|symbol","Lothal|TAG|Bull1","Lothal","TAG","Bull1","1","1","L-219","+233-226-032-001-223-575+","233 226 032 001 223 575","365","364","0.841096","0.840659","0.000437","1.052098","1.053645","-0.001547"
"all_harsh","100","site|type|symbol","Allahdino|SEAL:S|Bull1","Allahdino","SEAL:S","Bull1","1","1","Ad-5","+156-460-510+","156 460 510","365","364","0.841096","0.840659","0.000437","1.052098","1.053576","-0.001479"
"all_harsh","101","site|type|symbol","Mohenjo-daro|TAG:O|Bull1","Mohenjo-daro","TAG:O","Bull1","1","1","M-1427","+484-140-002-220-627-615-906-388+","484 140 002 220 627 615 906 388","365","364","0.841096","0.840659","0.000437","1.052098","1.050669","0.001429"
"all_harsh","102","site|type|symbol","Khirsara|SEAL:R|None","Khirsara","SEAL:R","None","1","1","Krs-1","+215-001-480-306-813-033-060-413-346-706+","215 001 480 306 813 033 060 413 346 706","365","364","0.841096","0.840659","0.000437","1.052098","1.050793","0.001305"
"all_harsh","103","site|type|symbol","Harappa|MISC|-","Harappa","MISC","-","1","1","H-1397","+527-740-914+","527 740 914","365","364","0.841096","0.840659","0.000437","1.052098","1.050993","0.001105"
"all_harsh","104","site|type|symbol","Mohenjo-daro|SEAL:S|T-M-T","Mohenjo-daro","SEAL:S","T-M-T","1","1","M-306","+621-740-798-838-741-092-850+","621 740 798 838 741 092 850","365","364","0.841096","0.840659","0.000437","1.052098","1.051021","0.001077"
"all_harsh","105","site|type|symbol","Harappa|SEAL:S|CompBull","Harappa","SEAL:S","CompBull","1","1","H-96","+368-740-870+","368 740 870","365","364","0.841096","0.840659","0.000437","1.052098","1.052911","-0.000813"
"all_harsh","106","site|type|symbol","Lothal|SEAL:S|Bull1:W","Lothal","SEAL:S","Bull1:W","1","1","L-1","+527-550-233-002-812-095+","527 550 233 002 812 095","365","364","0.841096","0.840659","0.000437","1.052098","1.051315","0.000782"
"all_harsh","107","site|type|symbol","Chanhu-daro|SEAL:C|Bull1:W","Chanhu-daro","SEAL:C","Bull1:W","1","1","C-32","+375-400-390-632+","375 400 390 632","365","364","0.841096","0.840659","0.000437","1.052098","1.052822","-0.000724"
"all_harsh","108","site|type|symbol","Mohenjo-daro|SEAL:S|Gavi","Mohenjo-daro","SEAL:S","Gavi","1","1","M-293","+151-416-741-849+","151 416 741 849","365","364","0.841096","0.840659","0.000437","1.052098","1.051525","0.000572"
"all_harsh","109","site|type|symbol","Kalibangan|SEAL:S|Elep","Kalibangan","SEAL:S","Elep","1","1","K-40","+760-031-002-861-791-440-717+","760 031 002 861 791 440 717","365","364","0.841096","0.840659","0.000437","1.052098","1.052319","-0.000222"
"all_harsh","110","site|type|symbol","Harappa|TAB:B|Bult","Harappa","TAB:B","Bult","1","1","H-1936","+511-032-142+","511 032 142","365","364","0.841096","0.840659","0.000437","1.052098","1.052243","-0.000146"
"Mohenjo_daro_only","1","site|type|symbol","Mohenjo-daro|SEAL:R|None","Mohenjo-daro","SEAL:R","None","35","36","M-1262; M-1270; M-1274; M-1276; M-1290; M-1310; M-1314; M-1315; M-1316; M-1320; M-1322; M-1341; M-1350; M-1953; M-1977; M-1978; M-1985; M-1989; M-1989; M-358; M-365; M-366; M-370; M-371; M-378; M-379; M-380; M-386; M-391; M-393; M-396; M-402; M-403; M-409; M-412","+003-001-520-240-806-002-502-031+; +016-002-595-342-632+; +031-625-140-220-415+; +045-740-806+; +100-904-717-220-415-806-742+; +127-381-292-590-032-901-620+; +130-032-905+; +137-003-001-740-920-322+; +154-388-717-706+; +154-798-463-353+; +159-243-001-740-325+; +204-630-233-832-904-794-630-235-060-550+; +405-004-001-139+; +405-061-033-705-236+; +405-845-686-740-793-003-233-805-002-861-533-717+; +406-371-220-415-803-742-920-320+; +407-004-001-740-407-590-235+; +407-004-001-745-561-586+; +407-005-001-746-740-590+; +407-016-001-740-923+; +407-063-520-095+; +407-845-233-806+; +423-003-263-104-745-055+; +423-003-491+; +494-615-179-100-001-033-426+; +527-550-033-705-220-415-060-550+; +527-555-231-240-798+; +595-820-706+; +617-142-240+; +617-142-384-032-154-806-467+; +617-142-746-140+; +679-740-575+; +679-740-575-017-240-806-002-540+; +679-740-575-017-798+; +832-904-740-444-388-233-798-806+","003 001 520 240 806 002 502 031; 016 002 595 342 632; 031 625 140 220 415; 045 740 806; 100 904 717 220 415 806 742; 127 381 292 590 032 901 620; 130 032 905; 137 003 001 740 920 322; 154 388 717 706; 154 798 463 353; 159 243 001 740 325; 204 630 233 832 904 794 630 235 060 550; 405 004 001 139; 405 061 033 705 236; 405 845 686 740 793 003 233 805 002 861 533 717; 406 371 220 415 803 742 920 320; 407 004 001 740 407 590 235; 407 004 001 745 561 586; 407 005 001 746 740 590; 407 016 001 740 923; 407 063 520 095; 407 845 233 806; 423 003 263 104 745 055; 423 003 491; 494 615 179 100 001 033 426; 527 550 033 705 220 415 060 550; 527 555 231 240 798; 595 820 706; 617 142 240; 617 142 384 032 154 806 467; 617 142 746 140; 679 740 575; 679 740 575 017 240 806 002 540; 679 740 575 017 798; 832 904 740 444 388 233 798 806","212","177","0.816038","0.79096","0.025077","0.986013","0.845868","0.140144"
"Mohenjo_daro_only","2","site|type|symbol","Mohenjo-daro|SEAL:S|Bull1:J","Mohenjo-daro","SEAL:S","Bull1:J","17","17","M-102; M-127; M-139; M-151; M-153; M-1743; M-1756; M-189; M-25; M-40; M-63; M-71; M-740; M-777; M-811; M-849; M-93","+033-832-236-741-361+; +064-840-140-740-176+; +151-240-235-741-892+; +151-279-142-002-390-095+; +151-350-002-550-615+; +154-003-900-545+; +156-003-240-741-345+; +173-520-235-060-550+; +220-065-864+; +226-032-803+; +226-491-742-705-575+; +269-130-190+; +391-002-527-475-005+; +436-740-176+; +526-555-060-550+; +565-740-220-741-176+; +617-243-706-595+","033 832 236 741 361; 064 840 140 740 176; 151 240 235 741 892; 151 279 142 002 390 095; 151 350 002 550 615; 154 003 900 545; 156 003 240 741 345; 173 520 235 060 550; 220 065 864; 226 032 803; 226 491 742 705 575; 269 130 190; 391 002 527 475 005; 436 740 176; 526 555 060 550; 565 740 220 741 176; 617 243 706 595","212","195","0.816038","0.805128","0.01091","0.986013","0.937013","0.049"
"Mohenjo_daro_only","3","site|type|symbol","Mohenjo-daro|SEAL:S|Gaur","Mohenjo-daro","SEAL:S","Gaur","11","11","M-1081; M-1087; M-1089; M-1091; M-1097; M-1885; M-243; M-249; M-250; M-253; M-254","+140-165-740-176-220-803+; +151-055-240-235+; +151-390-590-002-374-840+; +241-156-590-706-794-732+; +435-255-390-005+; +527-550-803-002-368-518+; +527-554-001-297-190+; +527-555-055-233-235-741-831-518+; +804-233-231+; +808-347-061+; +892-590-894-140-545+","140 165 740 176 220 803; 151 055 240 235; 151 390 590 002 374 840; 241 156 590 706 794 732; 435 255 390 005; 527 550 803 002 368 518; 527 554 001 297 190; 527 555 055 233 235 741 831 518; 804 233 231; 808 347 061; 892 590 894 140 545","212","201","0.816038","0.80597","0.010068","0.986013","0.961907","0.024106"
"Mohenjo_daro_only","4","site|type|symbol","Mohenjo-daro|SEAL:S|Bull1:W","Mohenjo-daro","SEAL:S","Bull1:W","40","41","M-1; M-10; M-1203; M-13; M-133; M-134; M-160; M-1682; M-1683; M-1684; M-1689; M-1703; M-171; M-172; M-1720; M-1724; M-1749; M-1765; M-18; M-1822; M-195; M-3; M-4; M-49; M-57; M-624; M-627; M-670; M-796; M-798; M-800; M-802; M-833; M-852; M-898; M-899; M-9; M-915; M-967; M-981","+001-368-861-255-371+; +031-032-171-745+; +031-311-745+; +106-741-500-209+; +151-097-031+; +151-097-232-416+; +151-243-031-002-820-741+; +153-803-595+; +154-031-001-520-033-705+; +154-160-363+; +155-806-467-001-692+; +161-924-146+; +190-125-575+; +215-031-480-140-632-705-002-093-033+; +220-455-125-031+; +226-032-231-798-002-693+; +234-803-741-082-350+; +298-350-590-032-900-853+; +298-465-033-705-231-002-564-617-033+; +368-140-706+; +368-304-125+; +401-861-440-220+; +405-018-001-220-786-850+; +405-061-070-032-033-706-235-806-002-267-455+; +405-371-031+; +407-061-740-923-233-806-060-692+; +427-003-001-165-309+; +527-550-240-220-032-002-300-350-032-190+; +527-550-240-220-255-812-906-388+; +527-550-740-240-002-808+; +585-831-091+; +595-420-706-140+; +617-142-001-407-371+; +617-243-741-615-440-220+; +621-046+; +679-740-233-240+; +717-032-521+; +872-032-692+; +892-590-794-732-033-853+; +932-740-055+","001 368 861 255 371; 031 032 171 745; 031 311 745; 106 741 500 209; 151 097 031; 151 097 232 416; 151 243 031 002 820 741; 153 803 595; 154 031 001 520 033 705; 154 160 363; 155 806 467 001 692; 161 924 146; 190 125 575; 215 031 480 140 632 705 002 093 033; 220 455 125 031; 226 032 231 798 002 693; 234 803 741 082 350; 298 350 590 032 900 853; 298 465 033 705 231 002 564 617 033; 368 140 706; 368 304 125; 401 861 440 220; 405 018 001 220 786 850; 405 061 070 032 033 706 235 806 002 267 455; 405 371 031; 407 061 740 923 233 806 060 692; 427 003 001 165 309; 527 550 240 220 032 002 300 350 032 190; 527 550 240 220 255 812 906 388; 527 550 740 240 002 808; 585 831 091; 595 420 706 140; 617 142 001 407 371; 617 243 741 615 440 220; 621 046; 679 740 233 240; 717 032 521; 872 032 692; 892 590 794 732 033 853; 932 740 055","212","172","0.816038","0.80814","0.007898","0.986013","0.910444","0.075569"
"Mohenjo_daro_only","5","site|type|symbol","Mohenjo-daro|BNGL|None","Mohenjo-daro","BNGL","None","2","2","M-1629; M-2078","+360-268-252-326+; +705-032-595-090-175+","360 268 252 326; 705 032 595 090 175","212","210","0.816038","0.82381","-0.007772","0.986013","1.004599","-0.018586"
"Mohenjo_daro_only","6","site|type|symbol","Mohenjo-daro|SEAL:C|Gaur","Mohenjo-daro","SEAL:C","Gaur","2","2","M-415; M-416","+256-832+; +324-255-001-405-016+","256 832; 324 255 001 405 016","212","210","0.816038","0.82381","-0.007772","0.986013","0.99936","-0.013347"
"Mohenjo_daro_only","7","site|type|symbol","Mohenjo-daro|SEAL:S|Zebu","Mohenjo-daro","SEAL:S","Zebu","2","2","M-1103; M-1117","+001-820-595-760-706-635+; +855-297-892+","001 820 595 760 706 635; 855 297 892","212","210","0.816038","0.82381","-0.007772","0.986013","0.997969","-0.011956"
"Mohenjo_daro_only","8","site|type|symbol","Mohenjo-daro|TAB:C|Gaur","Mohenjo-daro","TAB:C","Gaur","3","9","M-522; M-525; M-567","+407-061-845-240-798+; +423-003-001-900-740-690-435-255+; +595-343-615+","407 061 845 240 798; 423 003 001 900 740 690 435 255; 595 343 615","212","209","0.816038","0.808612","0.007425","0.986013","0.962113","0.0239"
"Mohenjo_daro_only","9","site|type|symbol","Mohenjo-daro|TAB:C|Othr","Mohenjo-daro","TAB:C","Othr","3","17","M-1532; M-547; M-575","+407-004-002-365-460-495+; +407-032-520-095-585-017-231+; +617-142-597-032-905+","407 004 002 365 460 495; 407 032 520 095 585 017 231; 617 142 597 032 905","212","209","0.816038","0.808612","0.007425","0.986013","0.963896","0.022117"
"Mohenjo_daro_only","10","site|type|symbol","Mohenjo-daro|SEAL:S|Bull1:I","Mohenjo-daro","SEAL:S","Bull1:I","3","3","M-1707; M-729; M-762","+226-140-002+; +234-415+; +298-350-761-032-060-572+","226 140 002; 234 415; 298 350 761 032 060 572","212","209","0.816038","0.808612","0.007425","0.986013","0.967487","0.018526"
"Mohenjo_daro_only","11","site|type|symbol","Mohenjo-daro|ROD|None","Mohenjo-daro","ROD","None","3","3","M-1652; M-2101; M-2104","+031-645-645-031+; +151-097-700-034+; +723-066-828+","031 645 645 031; 151 097 700 034; 723 066 828","212","209","0.816038","0.822967","-0.006929","0.986013","0.990518","-0.004505"
"Mohenjo_daro_only","12","site|type|symbol","Mohenjo-daro|SEAL:S|Buff","Mohenjo-daro","SEAL:S","Buff","2","7","M-1928; M-266","+156-003-031+; +565-740-798-235-233-013-269-632+","156 003 031; 565 740 798 235 233 013 269 632","212","210","0.816038","0.809524","0.006514","0.986013","0.977566","0.008447"
"Mohenjo_daro_only","13","site|type|symbol","Mohenjo-daro|IMPL|None","Mohenjo-daro","IMPL","None","2","2","M-2121; M-2128","+041-705-002-905+; +821-001-480-850-595-391+","041 705 002 905; 821 001 480 850 595 391","212","210","0.816038","0.809524","0.006514","0.986013","0.977679","0.008334"
"Mohenjo_daro_only","14","site|type|symbol","Mohenjo-daro|SEAL:S|Bull1:U","Mohenjo-daro","SEAL:S","Bull1:U","2","2","M-74; M-955","+031-031-550-003+; +595-575-704-140+","031 031 550 003; 595 575 704 140","212","210","0.816038","0.809524","0.006514","0.986013","0.988782","-0.002769"
"Mohenjo_daro_only","15","site|type|symbol","Mohenjo-daro|TAG:L|None","Mohenjo-daro","TAG:L","None","1","1","M-1384","+904-004-821-001-480-850-595-391+","904 004 821 001 480 850 595 391","212","211","0.816038","0.810427","0.005611","0.986013","0.975142","0.010871"
"Mohenjo_daro_only","16","site|type|symbol","Mohenjo-daro|TAB:C|Goat:8","Mohenjo-daro","TAB:C","Goat:8","1","3","M-543","+790-740-100-176-421-003+","790 740 100 176 421 003","212","211","0.816038","0.810427","0.005611","0.986013","0.978434","0.007579"
"Mohenjo_daro_only","17","site|type|symbol","Mohenjo-daro|SEAL:S|Bull1:L","Mohenjo-daro","SEAL:S","Bull1:L","5","6","M-1745; M-1793; M-1824; M-325; M-921","+226-032-060-891+; +241-803-002-850-491+; +368-821-055-031-002-031-892+; +401-698+; +550-740-220-060-297-630+","226 032 060 891; 241 803 002 850 491; 368 821 055 031 002 031 892; 401 698; 550 740 220 060 297 630","212","207","0.816038","0.811594","0.004444","0.986013","0.9791","0.006913"
"Mohenjo_daro_only","18","site|type|symbol","Mohenjo-daro|SEAL:S|T-A-T","Mohenjo-daro","SEAL:S","T-A-T","1","1","M-309","+224-740-061-002-824+","224 740 061 002 824","212","211","0.816038","0.819905","-0.003867","0.986013","0.993843","-0.00783"
"Mohenjo_daro_only","19","site|type|symbol","Mohenjo-daro|SEAL:S|Goat:6","Mohenjo-daro","SEAL:S","Goat:6","1","1","M-272","+002-818+","002 818","212","211","0.816038","0.819905","-0.003867","0.986013","0.991193","-0.00518"
"Mohenjo_daro_only","20","site|type|symbol","Mohenjo-daro|TAB:B|Gaur","Mohenjo-daro","TAB:B","Gaur","1","1","M-1424","+875-700-384-125+","875 700 384 125","212","211","0.816038","0.819905","-0.003867","0.986013","0.988081","-0.002068"
"Mohenjo_daro_only","21","site|type|symbol","Mohenjo-daro|TAB:B|Scene","Mohenjo-daro","TAB:B","Scene","2","3","M-2033; M-490","+136-140-861-455-922+; +850-140-803-002-840-016+","136 140 861 455 922; 850 140 803 002 840 016","212","210","0.816038","0.819048","-0.00301","0.986013","0.992789","-0.006776"
"Mohenjo_daro_only","22","site|type|symbol","Mohenjo-daro|TAB:C|-","Mohenjo-daro","TAB:C","-","2","2","M-1458; M-1569","+407-004-001-617-142+; +904-032-904+","407 004 001 617 142; 904 032 904","212","210","0.816038","0.819048","-0.00301","0.986013","0.979397","0.006616"
"Mohenjo_daro_only","23","site|type|symbol","Mohenjo-daro|TAB:B|Anth","Mohenjo-daro","TAB:B","Anth","2","2","M-481; M-481","+103-740-803-060-540+; +718-815+","103 740 803 060 540; 718 815","212","210","0.816038","0.819048","-0.00301","0.986013","0.992232","-0.006219"
"Mohenjo_daro_only","24","site|type|symbol","Mohenjo-daro|TAB:B|Mult","Mohenjo-daro","TAB:B","Mult","3","3","M-2014; M-2021; M-488","+095-031-740-927+; +527-550-798-220+; +615-016-435-255-400-136-140+","095 031 740 927; 527 550 798 220; 615 016 435 255 400 136 140","212","209","0.816038","0.813397","0.002641","0.986013","0.997165","-0.011152"
"Mohenjo_daro_only","25","site|type|symbol","Mohenjo-daro|POT:T:g|None","Mohenjo-daro","POT:T:g","None","3","3","M-1576; M-1599; M-2006","+158-900-415+; +215-175-480+; +241-220-235-803+","158 900 415; 215 175 480; 241 220 235 803","212","209","0.816038","0.813397","0.002641","0.986013","0.981793","0.00422"
"Mohenjo_daro_only","26","site|type|symbol","Mohenjo-daro|POT:T:s|None","Mohenjo-daro","POT:T:s","None","3","4","M-1371; M-1375; M-420","+527-550-002-370+; +747-004-408+; +790-032-033-705+","527 550 002 370; 747 004 408; 790 032 033 705","212","209","0.816038","0.818182","-0.002144","0.986013","0.985385","0.000628"
"Mohenjo_daro_only","27","site|type|symbol","Mohenjo-daro|TAB:C|Loop","Mohenjo-daro","TAB:C","Loop","2","5","M-1457; M-507","+407-845-220-415+; +790-740-100-405-590+","407 845 220 415; 790 740 100 405 590","212","210","0.816038","0.814286","0.001752","0.986013","0.96571","0.020303"
"Mohenjo_daro_only","28","site|type|symbol","Mohenjo-daro|TAB:C|Bull1:W","Mohenjo-daro","TAB:C","Bull1:W","2","3","M-1470; M-519","+617-142-001-595-095-717-747+; +617-142-001-595-095-760-744+","617 142 001 595 095 717 747; 617 142 001 595 095 760 744","212","210","0.816038","0.814286","0.001752","0.986013","0.972158","0.013855"
"Mohenjo_daro_only","29","site|type|symbol","Mohenjo-daro|SEAL:S|Bull1:T","Mohenjo-daro","SEAL:S","Bull1:T","2","2","M-70; M-840","+046-031-033-705-233-001-920-374+; +226-032-002-390-692+","046 031 033 705 233 001 920 374; 226 032 002 390 692","212","210","0.816038","0.814286","0.001752","0.986013","0.975862","0.010151"
"Mohenjo_daro_only","30","site|type|symbol","Mohenjo-daro|SEAL:S|Elep","Mohenjo-daro","SEAL:S","Elep","2","2","M-1150; M-1151","+241-742-041+; +621-520-231-240-002-456+","241 742 041; 621 520 231 240 002 456","212","210","0.816038","0.814286","0.001752","0.986013","0.981349","0.004664"
