"checked_date","variant","order","prev_token","next_token","immediate_frame","variant_wildcard_frame","exact_sequence_frame","contains_097_700_variant","parpola_named_or_target","local_extra_same_parallel","id","cisi","site","region","type","material","preservation","condition","complete","direction","class","signs","text"
"2026-05-25","034-700","034-700","BOS","EOS","BOS|034-700|EOS","BOS|700-X|EOS","034-700","0","0","0","1813.1","H-933","Harappa","Inter-Riverine","TAB:I","-","complete","Fair","Y","R/L","NV","2","+034-700+"
"2026-05-25","700-034","700-034","BOS","EOS","BOS|700-034|EOS","BOS|700-X|EOS","700-X","0","0","0","1816.2","H-936","Harappa","Inter-Riverine","TAB:I","Steatite","complete","Poor","Y","R/L","VN","2","+700-034+"
"2026-05-25","034-700","034-700","BOS","EOS","BOS|034-700|EOS","BOS|700-X|EOS","034-700","0","0","0","1818.2","H-938","Harappa","Inter-Riverine","TAB:I","Steatite","complete","Good","Y","R/L","NV","2","+034-700+"
"2026-05-25","700-034","700-034","BOS","EOS","BOS|700-034|EOS","BOS|700-X|EOS","700-X","0","0","0","1819.1","H-939","Harappa","Inter-Riverine","TAB:I","Steatite","complete","Poor","Y","L/R","VN","2","+700-034+"
"2026-05-25","034-700","034-700","BOS","EOS","BOS|034-700|EOS","BOS|700-X|EOS","034-700","0","0","0","1825.2","H-945","Harappa","Inter-Riverine","TAB:I","Steatite","complete","Fair","Y","R/L","NV","2","+034-700+"
"2026-05-25","700-034","700-034","BOS","EOS","BOS|700-034|EOS","BOS|700-X|EOS","700-X","0","0","0","1826.1","H-946","Harappa","Inter-Riverine","TAB:I","Steatite","complete","Fair","Y","R/L","VN","2","+700-034+"
"2026-05-25","700-034","700-034","BOS","EOS","BOS|700-034|EOS","BOS|700-X|EOS","700-X","0","0","0","1827.2","H-947","Harappa","Inter-Riverine","TAB:I","Steatite","complete","Poor","Y","R/L","VN","2","+700-034+"
"2026-05-25","700-034","700-034","BOS","EOS","BOS|700-034|EOS","BOS|700-X|EOS","700-X","0","0","0","1832.2","H-952","Harappa","Inter-Riverine","TAB:I","Steatite","complete","Poor","Y","R/L","VN","2","+700-034+"
"2026-05-25","700-034","700-034","BOS","EOS","BOS|700-034|EOS","BOS|700-X|EOS","700-X","0","0","0","1833.1","H-953","Harappa","Inter-Riverine","TAB:I","-","complete","Poor","Y","R/L","VN","2","+700-034+"
"2026-05-25","700-034","700-034","BOS","EOS","BOS|700-034|EOS","BOS|700-X|EOS","700-X","0","0","0","1837.1","H-960","Harappa","Inter-Riverine","TAB:I","Steatite","complete","Fair","Y","R/L","VN","2","+700-034+"
"2026-05-25","700-034","700-034","BOS","EOS","BOS|700-034|EOS","BOS|700-X|EOS","700-X","0","0","0","1858.2","H-982","Harappa","Inter-Riverine","SEAL:R","Steatite","complete","Fair","Y","R/L","VN","2","+700-034+"
"2026-05-25","700-034","700-034","BOS","EOS","BOS|700-034|EOS","BOS|700-X|EOS","700-X","0","0","0","1859.2","H-983","Harappa","Inter-Riverine","TAB:I","Steatite","complete","Fair","Y","R/L","VN","2","+700-034+"
"2026-05-25","700-034","700-034","BOS","EOS","BOS|700-034|EOS","BOS|700-X|EOS","700-X","0","0","0","1861.1","H-985","Harappa","Inter-Riverine","TAB:I","-","slightly chipped","Poor","Y","R/L","VN","2","+700-034+"
"2026-05-25","700-034","700-034","097","EOS","097|700-034|EOS","097|700-X|EOS","151-097-700-X","1","1","0","2527.1","M-2104","Mohenjo-daro","Lower Indus","ROD","Ivory","complete","Fair","Y","R/L","VX","4","+151-097-700-034+"
"2026-05-25","700-004","700-004","097","EOS","097|700-004|EOS","097|700-X|EOS","400-097-700-X","1","1","0","2962.1","M-478","Mohenjo-daro","Lower Indus","TAB:B","Clay","complete","Good","Y","R/L","VX","4","+400-097-700-004+"
"2026-05-25","700-004","700-004","097","EOS","097|700-004|EOS","097|700-X|EOS","400-097-700-X","1","0","1","2963.1","M-479","Mohenjo-daro","Lower Indus","TAB:B","Clay","complete","Good","Y","R/L","VX","4","+400-097-700-004+"
"2026-05-25","700-004","700-004","097","EOS","097|700-004|EOS","097|700-X|EOS","400-097-700-X","1","1","0","2964.1","M-480","Mohenjo-daro","Lower Indus","TAB:B","Clay","complete","Good","Y","R/L","VX","4","+400-097-700-004+"
"2026-05-25","700-004","700-004","097","EOS","097|700-004|EOS","097|700-X|EOS","400-097-700-X","1","1","0","3710.1","M-1425","Mohenjo-daro","Lower Indus","TAB:B","Clay","complete","Good","Y","R/L","VX","4","+400-097-700-004+"
"2026-05-25","700-034","700-034","BOS","EOS","BOS|700-034|EOS","BOS|700-X|EOS","700-X","0","0","0","3932.1","H-2137","Harappa","Inter-Riverine","TAB:I","Steatite","complete","Fair","Y","R/L","VN","2","+700-034+"
"2026-05-25","700-034","700-034","BOS","EOS","BOS|700-034|EOS","BOS|700-X|EOS","700-X","0","0","0","3968.2","H-1120","Harappa","Inter-Riverine","TAB:B","-","complete","Poor","Y","R/L","VN","2","+700-034+"
"2026-05-25","700-004","700-004","220","EOS","220|700-004|EOS","220|700-X|EOS","220-700-X","0","0","0","4056.2","H-1191","Harappa","Inter-Riverine","TAB:I","-","complete","Good","Y","R/L","VX","3","+220-700-004+"
"2026-05-25","700-034","700-034","BOS","EOS","BOS|700-034|EOS","BOS|700-X|EOS","700-X","0","0","0","4069.2","H-1284","Harappa","Inter-Riverine","TAB:I","-","complete","Good","Y","L/R","VN","2","+700-034+"
