target_id,collapse_mode,null_model,iteration,support,z
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,357,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,358,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,359,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,360,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,361,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,362,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,363,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,364,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,365,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,366,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,367,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,368,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,369,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,370,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,371,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,372,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,373,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,374,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,375,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,376,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,377,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,378,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,379,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,380,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,381,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,382,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,383,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,384,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,385,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,386,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,387,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,388,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,389,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,390,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,391,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,392,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,393,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,394,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,395,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,396,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,397,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,398,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,399,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,400,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,401,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,402,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,403,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,404,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,405,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,406,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,407,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,408,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,409,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,410,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,411,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,412,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,413,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,414,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,415,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,416,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,417,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,418,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,419,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,420,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,421,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,422,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,423,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,424,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,425,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,426,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,427,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,428,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,429,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,430,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,431,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,432,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,433,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,434,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,435,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,436,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,437,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,438,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,439,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,440,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,441,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,442,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,443,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,444,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,445,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,446,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,447,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,448,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,449,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,450,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,451,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,452,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,453,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,454,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,455,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,456,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,457,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,458,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,459,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,460,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,461,3,5.113895
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,462,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,463,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,464,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,465,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,466,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,467,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,468,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,469,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,470,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,471,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,472,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,473,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,474,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,475,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,476,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,477,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,478,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,479,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,480,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,481,3,5.113895
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,482,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,483,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,484,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,485,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,486,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,487,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,488,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,489,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,490,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,491,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,492,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,493,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,494,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,495,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,496,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,497,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,498,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,499,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,500,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,501,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,502,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,503,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,504,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,505,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,506,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,507,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,508,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,509,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,510,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,511,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,512,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,513,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,514,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,515,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,516,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,517,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,518,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,519,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,520,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,521,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,522,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,523,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,524,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,525,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,526,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,527,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,528,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,529,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,530,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,531,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,532,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,533,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,534,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,535,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,536,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,537,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,538,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,539,3,5.113895
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,540,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,541,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,542,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,543,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,544,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,545,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,546,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,547,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,548,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,549,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,550,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,551,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,552,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,553,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,554,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,555,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,556,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,557,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,558,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,559,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,560,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,561,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,562,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,563,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,564,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,565,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,566,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,567,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,568,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,569,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,570,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,571,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,572,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,573,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,574,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,575,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,576,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,577,3,5.113895
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,578,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,579,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,580,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,581,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,582,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,583,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,584,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,585,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,586,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,587,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,588,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,589,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,590,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,591,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,592,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,593,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,594,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,595,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,596,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,597,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,598,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,599,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,600,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,601,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,602,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,603,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,604,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,605,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,606,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,607,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,608,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,609,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,610,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,611,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,612,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,613,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,614,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,615,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,616,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,617,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,618,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,619,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,620,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,621,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,622,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,623,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,624,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,625,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,626,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,627,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,628,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,629,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,630,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,631,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,632,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,633,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,634,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,635,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,636,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,637,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,638,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,639,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,640,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,641,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,642,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,643,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,644,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,645,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,646,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,647,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,648,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,649,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,650,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,651,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,652,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,653,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,654,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,655,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,656,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,657,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,658,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,659,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,660,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,661,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,662,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,663,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,664,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,665,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,666,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,667,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,668,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,669,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,670,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,671,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,672,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,673,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,674,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,675,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,676,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,677,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,678,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,679,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,680,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,681,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,682,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,683,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,684,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,685,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,686,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,687,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,688,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,689,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,690,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,691,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,692,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,693,2,3.225476
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,694,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,695,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,696,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,697,1,1.337056
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,698,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,699,0,-0.551363
context_exact_061845_material_copper,context_exact,shuffle_contexts_within_site,700,0,-0.551363
