manuscript_id,name,date,place,language,dynasty,details_url,table_url,letter_image_id,transliteration,variant_role,table_block_index,image_url,local_image_path,sha256,bbox_w,bbox_h,aspect,ink_density
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,21560,pa,primary,38,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/21560.png,data/brahmi/indoskript_letter_images_v2/21560.png,84ab956706fbf93d3c595674a3eb44601d11124cde6bd2f77bbdefe5331be3ff,47,80,0.587500,0.201726
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,87691,ba,primary,40,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/87691.png,data/brahmi/indoskript_letter_images_v2/87691.png,9a8b2d6476b7624d0ff73a06616b942a06af1e01abc343bd09d6df16f0dda1f4,53,54,0.981481,0.409462
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,166741,bha,primary,41,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/166741.png,data/brahmi/indoskript_letter_images_v2/166741.png,024ca2acae6bf46545e965ab2a5a8b15e52490351e4ee3614f7aeb1f4600d264,69,86,0.802326,0.218417
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,84423,bha,variant_1,41,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/84423.png,data/brahmi/indoskript_letter_images_v2/84423.png,768fcc4e5cf0596f4f5f6a741b75e096ecb58dc7f7656b9dfa4e3761c69702e6,58,68,0.852941,0.265996
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,154357,ma,primary,42,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/154357.png,data/brahmi/indoskript_letter_images_v2/154357.png,c8303ca21a775041aeafeab6f36dc0726dedc67c9b360ee2a258b6f8b87df351,52,77,0.675325,0.237213
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,36478,ma,variant_1,42,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/36478.png,data/brahmi/indoskript_letter_images_v2/36478.png,eb49b564680a5eda35d6d980bc55ec5f9f400f81e5c8b92ea1f8b2dfbf173b15,48,77,0.623377,0.245919
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,72173,ya,primary,43,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/72173.png,data/brahmi/indoskript_letter_images_v2/72173.png,2d84552b06eeb67178dc591d60d97aace995635c9bae04c45f5cef1c994f5e6f,80,87,0.919540,0.201355
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,143163,ya,variant_1,43,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/143163.png,data/brahmi/indoskript_letter_images_v2/143163.png,55e186679772c12d24fd98fac3f797fcff1731c20229ce294471b51c54e470a0,57,72,0.791667,0.251052
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,17711,la,primary,45,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/17711.png,data/brahmi/indoskript_letter_images_v2/17711.png,5abaf2949bc8b895481ff03242a8fb7a7cc92303279e1230799294fb05c2fd63,60,104,0.576923,0.114936
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,9324,va,primary,46,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/9324.png,data/brahmi/indoskript_letter_images_v2/9324.png,c8224cdb8d0df5075d28afe5b046f819e1acbdcf3904997242fafbe151ee053b,46,76,0.605263,0.190840
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,47102,sa,primary,49,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/47102.png,data/brahmi/indoskript_letter_images_v2/47102.png,72089cc694107b8ee511c2612e76831726b838342e0ac52ef23d4390ee34e0cd,62,96,0.645833,0.164928
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,104158,saṃ,variant_1,49,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/104158.png,data/brahmi/indoskript_letter_images_v2/104158.png,a4cc9632d88c45f723bc8610f27fe36fef2fe6a1e916ee8dadb6a88a1643f283,61,105,0.580952,0.190344
621,"Aśoka, Calcutta-Bairāṭ Rock Inscription",-256,Bairat,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/621,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/621,28835,ha,primary,50,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/28835.png,data/brahmi/indoskript_letter_images_v2/28835.png,81853cdfea8d6713afd8d11f4cf70c859e8c4c6353949999fc436fa57fe4c6d9,77,83,0.927711,0.222893
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,9713,a,primary,0,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/9713.png,data/brahmi/indoskript_letter_images_v2/9713.png,46c3f6e677b3be5b78a983e816e91d0895c3a7e3819ed921d8a21aa4fc5b612e,51,100,0.510000,0.200257
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,103892,a,variant_1,0,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/103892.png,data/brahmi/indoskript_letter_images_v2/103892.png,b7235abf41a858747877e26e1481c0c114372671779db56b5a01e5f1c041b476,52,113,0.460177,0.180464
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,56459,ā,primary,1,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/56459.png,data/brahmi/indoskript_letter_images_v2/56459.png,1a85bc3e8655cf90371562ddd351b174f1a1db46340c63ea9834348f7b650d1a,73,96,0.760417,0.242172
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,181249,i,primary,2,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/181249.png,data/brahmi/indoskript_letter_images_v2/181249.png,b03f15008888e2c00618e11b316b0b52804968d42992a3f4aa3f5d87d02e8b93,92,80,1.150000,0.162300
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,53910,u,primary,4,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/53910.png,data/brahmi/indoskript_letter_images_v2/53910.png,a1d35ef1329a21bd91318b19fcf5291f91db37845e951cdd843a2491d88981f5,58,74,0.783784,0.202320
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,157056,e,primary,10,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/157056.png,data/brahmi/indoskript_letter_images_v2/157056.png,1fdc1ae48da4fa5a04d5cae84a6b1ccc0af0dc341d46b4d955c4edaa7acb7b45,58,64,0.906250,0.381171
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,161054,ka,primary,18,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/161054.png,data/brahmi/indoskript_letter_images_v2/161054.png,9d68e1d7bdf3464450cd8f83e9ffadba7c7d6251f83fa6baa7241e50d9053003,85,117,0.726496,0.172201
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,109608,ca,primary,23,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/109608.png,data/brahmi/indoskript_letter_images_v2/109608.png,2b52b8909f98f5d7f0f0970ebeb1bdee28ceb14ddc5722aace30514d3248d877,68,137,0.496350,0.155239
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,180533,ca,variant_1,23,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/180533.png,data/brahmi/indoskript_letter_images_v2/180533.png,edf957b10ebb1e7b55b6e3fe0c91d6f44b05141d3ec1d3ade9f23b80a15887dd,60,129,0.465116,0.145198
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,82151,cha,primary,24,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/82151.png,data/brahmi/indoskript_letter_images_v2/82151.png,d23556d574d30f968f97e0289972cada11566a59699e82f737845671f5479daa,61,117,0.521368,0.176120
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,95461,ja,primary,25,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/95461.png,data/brahmi/indoskript_letter_images_v2/95461.png,69fed0c8c1dc8a7459ab1490813889d4bdbb746fc403b2ba23de17c1f7a212a3,57,83,0.686747,0.197300
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,145913,ṭa,primary,28,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/145913.png,data/brahmi/indoskript_letter_images_v2/145913.png,d4eb26738dbc71a9ad472dd3add98834174f3cf6e467692bc9869e23f538bff9,65,100,0.650000,0.199080
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,145113,ḍha,primary,31,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/145113.png,data/brahmi/indoskript_letter_images_v2/145113.png,daa3fbf8798d019f1accbefcec561bec8473a47d3d563719d93a348a7683ed96,65,100,0.650000,0.194745
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,13469,ṇa,primary,32,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/13469.png,data/brahmi/indoskript_letter_images_v2/13469.png,411614e05996a56afd610dc4c6e442501f5afa8aeadf9e19d8ac7eb760da7de0,89,71,1.253521,0.257813
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,74870,ta,primary,33,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/74870.png,data/brahmi/indoskript_letter_images_v2/74870.png,6633b4a6b6558285909c1028c78e444defadcb45539ac32810173332aa966685,74,108,0.685185,0.175867
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,117569,da,primary,35,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/117569.png,data/brahmi/indoskript_letter_images_v2/117569.png,d624830eec5b7023278d2a1300f4c50df1b65b194bbe5f8a2476563cd8b5145f,50,127,0.393701,0.113630
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,142015,dha,primary,36,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/142015.png,data/brahmi/indoskript_letter_images_v2/142015.png,a9924e5f57447aa97dbc6e75b930180d600579cf8357e70b7a73402e2a7bf050,39,98,0.397959,0.171822
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,155807,na,primary,37,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/155807.png,data/brahmi/indoskript_letter_images_v2/155807.png,afd265c6c53513deedc017e879caae75390793599f991fa8f12d8a72d23f5244,75,91,0.824176,0.191905
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,17001,pa,primary,38,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/17001.png,data/brahmi/indoskript_letter_images_v2/17001.png,346b38fd373bf13ffaefad7e400074411830b6e11823c6bfb529e6eac8d252bb,58,93,0.623656,0.208445
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,123639,pa,variant_1,38,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/123639.png,data/brahmi/indoskript_letter_images_v2/123639.png,a7fc48efe61d3616633a102e322950e4b48b68080520f0390e959f22a3ef2f2b,66,133,0.496241,0.135642
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,84531,pha,primary,39,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/84531.png,data/brahmi/indoskript_letter_images_v2/84531.png,234f2f147fa5a1ae17174e1d7b323da26c4ecccb55613d90e5fa90b8801181fb,56,75,0.746667,0.295614
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,31334,ma,primary,42,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/31334.png,data/brahmi/indoskript_letter_images_v2/31334.png,726d2c69ac9e6f06790d91dca2b967e203bfd6b868b6a59afc13b2d579ecc879,67,90,0.744444,0.274607
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,154608,maṃ,variant_1,42,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/154608.png,data/brahmi/indoskript_letter_images_v2/154608.png,86a2b5c8efc7f1b8749a25b4a0df75aa66f30e930a973cecc41f9a52f046ebe1,91,91,1.000000,0.261455
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,109507,ya,primary,43,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/109507.png,data/brahmi/indoskript_letter_images_v2/109507.png,513c0ea7b92efd30711f2086808961882fe67e04d6f44c2f144c15c452adf1e4,86,114,0.754386,0.171299
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,138495,ya,variant_1,43,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/138495.png,data/brahmi/indoskript_letter_images_v2/138495.png,ec931c3e8d43033f95abf500a1f72d6885e6628f3c54459b5eab9ab6ea6f8688,74,99,0.747475,0.237703
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,27939,yaṃ,variant_2,43,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/27939.png,data/brahmi/indoskript_letter_images_v2/27939.png,a7e34c451737eab9e39ac726034d04664c0ff4ab5077bcd5594cfaa64bba8366,99,131,0.755725,0.162932
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,172720,ra,primary,44,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/172720.png,data/brahmi/indoskript_letter_images_v2/172720.png,5f7d0e05f8fccc1ebeed718e10963c09e6873ca7a5ad175d0b7fc373c170889a,38,148,0.256757,0.086702
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,87728,la,primary,45,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/87728.png,data/brahmi/indoskript_letter_images_v2/87728.png,e1679003d03f753697d5658c8dd969a0b34e13c9c516948a4e3955dff08f6c04,51,75,0.680000,0.161991
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,51221,va,primary,46,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/51221.png,data/brahmi/indoskript_letter_images_v2/51221.png,f698a78e7f21d61ec8d88a2d87d361a185873f5f461eca53173a69572f7d080e,44,97,0.453608,0.141663
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,123545,vya,variant_1,46,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/123545.png,data/brahmi/indoskript_letter_images_v2/123545.png,9e1beb27f14608903e564e4392c4ed8c6ab3357545b0e8cfa2ce88ad9b29ac02,55,165,0.333333,0.116907
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,154118,śa,primary,47,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/154118.png,data/brahmi/indoskript_letter_images_v2/154118.png,ec5a0ad95e8b1eae07954779647e5a48c42b745fb061d2bdea15ed50606e0938,103,97,1.061856,0.266312
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,48271,sa,primary,49,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/48271.png,data/brahmi/indoskript_letter_images_v2/48271.png,d1efec2e4b22d2611f63b7acbe50cfc5a48f6edc436194001a335f207c011504,84,94,0.893617,0.236446
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,42254,sva,variant_1,49,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/42254.png,data/brahmi/indoskript_letter_images_v2/42254.png,cb157b57d7d2b40c58f4385e41a5df75dda7efb8ef1876c6a55e98156f4ab3c4,58,133,0.436090,0.111224
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,9930,ha,primary,50,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/9930.png,data/brahmi/indoskript_letter_images_v2/9930.png,ef75b302b047ff921f7fa5693eb86dd52be855b8d585a732c2060539bf608dc4,77,136,0.566176,0.144392
622,Aśoka MRE Siddapur,-256,Siddapura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/622,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/622,9192,ha,variant_1,50,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/9192.png,data/brahmi/indoskript_letter_images_v2/9192.png,bf25109d637139c2ed30f2c8033ac9ad9604e8a3bc8111b78482b525a095cdb3,80,89,0.898876,0.232599
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,32058,a,primary,0,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/32058.png,data/brahmi/indoskript_letter_images_v2/32058.png,41fb8a88df7666d3f36a11117dc30d5d647619b04f5b44db1e2605f98f5c6420,47,116,0.405172,0.089995
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,172862,aṃ,variant_1,0,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/172862.png,data/brahmi/indoskript_letter_images_v2/172862.png,9395a28020a0ad604a735e6256f420724a89fc39430146f3e1cf0adc56f19d75,98,128,0.765625,0.149425
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,71223,ā,primary,1,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/71223.png,data/brahmi/indoskript_letter_images_v2/71223.png,baddaa899226289341fb2a20298a5c813f053d06d2c60f5935115a076142b0d4,65,97,0.670103,0.159210
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,56294,i,primary,2,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/56294.png,data/brahmi/indoskript_letter_images_v2/56294.png,5d6c44c73edc6e3ffb0b7eedde19acd656acebb36997267dd3824b245c4bf0cf,75,73,1.027397,0.198297
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,152447,u,primary,4,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/152447.png,data/brahmi/indoskript_letter_images_v2/152447.png,d8e853e5b3284c8ba14866d8e20a199934ccbaa36e033ee62aeec8ac602d3936,45,84,0.535714,0.096364
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,101132,e,primary,10,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/101132.png,data/brahmi/indoskript_letter_images_v2/101132.png,d748df451a8a782861b3707c6d981c0b579ceb62e847bf7988f2c942056294ac,54,68,0.794118,0.216966
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,92746,e,variant_1,10,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/92746.png,data/brahmi/indoskript_letter_images_v2/92746.png,19d02bf4ce99759fa480d1a7c3b2f21f28b366ecbcd86eaee9001ef437675d4e,60,72,0.833333,0.245825
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,128303,ka,primary,18,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/128303.png,data/brahmi/indoskript_letter_images_v2/128303.png,6dde640d09d84b569b4bcda5a8c2e37913128b3d5bc4dd3a8f1d9ae3b967cd54,66,88,0.750000,0.156554
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,54180,kya,variant_1,18,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/54180.png,data/brahmi/indoskript_letter_images_v2/54180.png,14ae91d48b1c6ca2db627082ea87e8fcc9f3085a09fde610facbf22596bf107d,67,107,0.626168,0.153922
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,34861,ca,primary,23,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/34861.png,data/brahmi/indoskript_letter_images_v2/34861.png,54a029bf856dd66f3bd51ca8a6a28a6c6973c9e7f6a24e89d7652e731defbccf,41,102,0.401961,0.113617
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,157543,ca,variant_1,23,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/157543.png,data/brahmi/indoskript_letter_images_v2/157543.png,9b2e914fd6e3a565b3f2bf25999b66b1762c40d0e81ecd91c17fe2bc8994274a,39,77,0.506494,0.141293
630,Aśoka MRE Ahraurā,-256,Ahraura,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/630,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/630,142557,ḍha,primary,31,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/142557.png,data/brahmi/indoskript_letter_images_v2/142557.png,972afe18eb48874b0e382fd900bca0ca99c32f2069d8742293c2ff23923cf3ea,50,94,0.531915,0.169155
